Time [s]	Sensor 1: BME280 @I2C [°C]	Sensor 2: DS18B20 @GPIO [°C]	Sensor 3: DS18B20 @GPIO [°C]	Sensor 4: DS18B20 @GPIO [°C]	Sensor 5: OPUS20 @LAN [°C]
1459.42	25.064950113394296	26.0625	24.9375	24.875	25.173826217651367
1463.27	25.049558122834423	25.9375	24.9375	24.875	25.173826217651367
1467.09	25.049558122834423	26.0	24.9375	24.875	25.173826217651367
1470.95	25.044427459896543	25.9375	24.9375	24.875	25.173826217651367
1474.78	25.034166134893894	25.9375	24.9375	24.875	25.173826217651367
1478.62	25.044427459896543	25.9375	24.9375	24.875	25.173826217651367
1482.45	25.044427459896543	25.9375	24.9375	24.875	25.173826217651367
1486.3	25.034166134893894	25.9375	24.9375	24.875	25.173826217651367
1490.14	25.0239048110554	26.0	25.0	24.875	25.173826217651367
1494.0	25.039296797249698	25.9375	24.9375	24.875	25.173826217651367
1497.82	25.0239048110554	25.9375	24.9375	24.875	25.173826217651367
1501.67	25.064950113394296	25.875	25.0	24.875	25.173826217651367
1505.53	25.054688786063345	25.9375	24.9375	24.875	25.173826217651367
1509.35	25.054688786063345	25.875	25.0	24.875	25.173826217651367
1513.19	25.039296797249698	25.9375	25.0	24.875	25.173826217651367
1517.01	25.0598194495833	25.9375	25.0	24.9375	25.173826217651367
1520.87	25.044427459896543	25.875	25.0	24.875	25.173826217651367
1524.72	25.044427459896543	25.875	25.0	24.875	25.173826217651367
1528.57	25.01877414957271	25.875	25.0	24.9375	25.173826217651367
