Time [s]	Sensor 1: BME280 @I2C [°C]	Sensor 2: DS18B20 @GPIO [°C]	Sensor 3: DS18B20 @GPIO [°C]	Sensor 4: DS18B20 @GPIO [°C]	Sensor 5: OPUS20 @LAN [°C]
616.58	23.19740771392826	23.75	24.3125	23.5	23.394214630126953
620.33	23.20253827209235	23.75	24.3125	23.5	23.394214630126953
624.11	23.19740771392826	23.75	24.3125	23.5	23.394214630126953
627.84	23.18714659847319	23.75	24.25	23.5	23.394214630126953
631.61	23.19740771392826	23.6875	24.25	23.5	23.394214630126953
635.36	23.19740771392826	23.6875	24.25	23.5	23.394214630126953
639.12	23.217929948330855	23.75	24.25	23.5	23.394214630126953
642.92	23.217929948330855	23.75	24.1875	23.5	23.394214630126953
646.76	23.223060507659103	23.75	24.1875	23.5	23.394214630126953
650.49	23.207668830547483	23.75	24.1875	23.5	23.394214630126953
654.38	23.217929948330855	23.75	24.125	23.5	23.394214630126953
658.16	23.217929948330855	23.75	24.125	23.5	23.394214630126953
661.95	23.192277156055205	23.75	24.125	23.5	23.394214630126953
665.72	23.19740771392826	23.75	24.125	23.4375	23.394214630126953
669.54	23.19740771392826	23.8125	24.0625	23.4375	23.394214630126953
673.3	23.207668830547483	23.75	24.0625	23.4375	23.394214630126953
677.05	23.217929948330855	23.8125	24.0625	23.4375	23.394214630126953
680.84	23.21279938929365	23.75	24.0625	23.4375	23.394214630126953
684.65	23.217929948330855	23.75	24.0	23.4375	23.394214630126953
688.41	23.21279938929365	23.75	24.0	23.4375	23.379152297973633
692.17	23.217929948330855	23.75	24.0	23.4375	23.379152297973633
695.95	23.217929948330855	23.75	24.0	23.4375	23.379152297973633
699.7	23.19740771392826	23.75	24.0	23.4375	23.379152297973633
703.47	23.207668830547483	23.75	23.9375	23.4375	23.379152297973633
707.29	23.192277156055205	23.75	23.9375	23.4375	23.379152297973633
711.09	23.207668830547483	23.8125	23.9375	23.4375	23.379152297973633
714.87	23.207668830547483	23.75	23.9375	23.4375	23.379152297973633
718.64	23.207668830547483	23.75	23.9375	23.4375	23.379152297973633
722.41	23.192277156055205	23.75	23.9375	23.4375	23.379152297973633
726.19	23.18714659847319	23.75	23.875	23.4375	23.379152297973633
729.93	23.176885484182275	23.6875	23.875	23.4375	23.379152297973633
733.77	23.182016041182216	23.75	23.875	23.4375	23.379152297973633
737.54	23.182016041182216	23.75	23.875	23.4375	23.379152297973633
741.3	23.18714659847319	23.8125	23.875	23.4375	23.379152297973633
745.07	23.18714659847319	23.75	23.875	23.375	23.36041831970215
748.81	23.18714659847319	23.8125	23.8125	23.4375	23.36041831970215
752.6	23.18714659847319	23.75	23.8125	23.375	23.36041831970215
756.42	23.19740771392826	23.8125	23.8125	23.375	23.36041831970215
760.19	23.18714659847319	23.8125	23.8125	23.4375	23.36041831970215
763.94	23.192277156055205	23.75	23.8125	23.4375	23.36041831970215
767.69	23.19740771392826	23.8125	23.8125	23.375	23.36041831970215
771.47	23.19740771392826	23.75	23.8125	23.4375	23.36041831970215
775.24	23.207668830547483	23.6875	23.75	23.4375	23.36041831970215
778.98	23.207668830547483	23.75	23.75	23.375	23.36041831970215
782.74	23.19740771392826	23.75	23.75	23.4375	23.36041831970215
786.6	23.182016041182216	23.75	23.75	23.4375	23.36041831970215
790.34	23.19740771392826	23.75	23.75	23.375	23.36041831970215
794.11	23.18714659847319	23.75	23.75	23.375	23.36041831970215
797.85	23.18714659847319	23.75	23.75	23.375	23.36041831970215
801.62	23.192277156055205	23.75	23.75	23.4375	23.36041831970215
805.38	23.192277156055205	23.6875	23.75	23.4375	23.36041831970215
809.13	23.192277156055205	23.75	23.75	23.4375	23.36041831970215
812.88	23.182016041182216	23.75	23.75	23.4375	23.36041831970215
816.65	23.182016041182216	23.75	23.75	23.375	23.36041831970215
820.4	23.182016041182216	23.75	23.75	23.375	23.36041831970215
824.17	23.176885484182275	23.8125	23.6875	23.375	23.36041831970215
827.93	23.171754927473376	23.8125	23.6875	23.4375	23.36041831970215
