Time [s]	Sensor 1: Pt100-4wire @Keysight [°C]	Sensor 2: BME280 @I2C [°C]	Sensor 3: DS18B20 @GPIO [°C]	Sensor 4: DS18B20 @GPIO [°C]
3107.78	18.8700985	18.112159771478037	18.625	18.3125
3110.91	18.8704272	18.122231522161748	18.6875	18.3125
3114.05	18.8708245	18.112159771478037	18.6875	18.3125
3117.16	18.8704149	18.11719564667437	18.6875	18.3125
3120.26	18.8704697	18.107123896572737	18.6875	18.3125
3123.41	18.8701599	18.107123896572737	18.625	18.3125
3126.49	18.8708363	18.11719564667437	18.625	18.3125
3129.63	18.8708251	18.112159771478037	18.625	18.3125
3132.74	18.8707507	18.112159771478037	18.6875	18.3125
3135.86	18.8710004	18.11719564667437	18.6875	18.3125
3139.01	18.8704396	18.112159771478037	18.6875	18.3125
3142.07	18.8717765	18.122231522161748	18.6875	18.3125
3145.25	18.8714826	18.112159771478037	18.6875	18.3125
3148.35	18.8718993	18.11719564667437	18.625	18.3125
3151.49	18.8713734	18.112159771478037	18.6875	18.3125
3154.58	18.8723579	18.11719564667437	18.6875	18.3125
3157.72	18.8722593	18.112159771478037	18.625	18.3125
3160.82	18.8723514	18.122231522161748	18.6875	18.3125
3163.96	18.8718981	18.112159771478037	18.6875	18.3125
3167.07	18.8717275	18.112159771478037	18.625	18.3125
3170.17	18.8715799	18.107123896572737	18.625	18.3125
3173.28	18.8720681	18.112159771478037	18.6875	18.3125
3176.44	18.8717387	18.112159771478037	18.6875	18.3125
3179.54	18.8720267	18.112159771478037	18.6875	18.3125
3182.63	18.8722333	18.122231522161748	18.6875	18.3125
3185.79	18.8723142	18.112159771478037	18.6875	18.3125
3188.99	18.8727344	18.112159771478037	18.625	18.3125
3192.15	18.8722416	18.122231522161748	18.6875	18.3125
3195.3	18.8727468	18.122231522161748	18.625	18.3125
3198.49	18.8733937	18.09705214763526	18.6875	18.3125
3201.67	18.8728932	18.112159771478037	18.6875	18.3125
3204.81	18.8732544	18.107123896572737	18.6875	18.3125
3207.95	18.8726606	18.112159771478037	18.625	18.3125
3211.08	18.8737	18.107123896572737	18.6875	18.3125
3214.18	18.8737307	18.112159771478037	18.6875	18.3125
3217.4	18.873559	18.112159771478037	18.6875	18.3125
3220.51	18.8732172	18.10208802195848	18.6875	18.3125
3223.67	18.8738334	18.10208802195848	18.6875	18.3125
3226.86	18.8737284	18.122231522161748	18.625	18.3125
3229.97	18.8740176	18.112159771478037	18.625	18.3125
3233.1	18.8740654	18.112159771478037	18.6875	18.3125
3236.26	18.8742064	18.107123896572737	18.6875	18.3125
3239.4	18.8742123	18.107123896572737	18.6875	18.3125
3242.51	18.8743475	18.112159771478037	18.6875	18.3125
3245.73	18.8743457	18.107123896572737	18.6875	18.3125
3248.85	18.8745358	18.112159771478037	18.625	18.3125
3252.03	18.8745665	18.112159771478037	18.6875	18.3125
3255.14	18.8747111	18.107123896572737	18.6875	18.3125
3258.28	18.8744508	18.112159771478037	18.6875	18.3125
3261.4	18.874848	18.10208802195848	18.6875	18.3125
3264.49	18.8751278	18.10208802195848	18.6875	18.3125
3267.65	18.8752753	18.112159771478037	18.6875	18.3125
3270.75	18.8756112	18.10208802195848	18.6875	18.3125
3273.89	18.8755002	18.112159771478037	18.625	18.3125
3276.98	18.8757333	18.10208802195848	18.6875	18.3125
3280.21	18.8759895	18.10208802195848	18.6875	18.3125
3283.31	18.8759039	18.107123896572737	18.6875	18.3125
3286.44	18.8757876	18.112159771478037	18.6875	18.3125
3289.56	18.8760314	18.10208802195848	18.6875	18.3125
3292.67	18.8758059	18.10208802195848	18.6875	18.3125
3295.8	18.8754825	18.112159771478037	18.6875	18.3125
3298.9	18.8759015	18.10208802195848	18.6875	18.3125
3302.04	18.8758177	18.107123896572737	18.6875	18.3125
3305.11	18.8763849	18.10208802195848	18.6875	18.3125
3308.27	18.8763613	18.112159771478037	18.6875	18.3125
3311.4	18.8763802	18.10208802195848	18.6875	18.3125
3314.5	18.8763796	18.112159771478037	18.6875	18.3125
3317.63	18.8762209	18.107123896572737	18.625	18.3125
3320.76	18.8764711	18.10208802195848	18.6875	18.3125
3323.89	18.8761671	18.107123896572737	18.6875	18.3125
3327.0	18.8761046	18.10208802195848	18.6875	18.3125
3330.11	18.8765201	18.112159771478037	18.6875	18.3125
3333.33	18.8761772	18.10208802195848	18.6875	18.3125
3336.48	18.87633	18.09705214763526	18.6875	18.3125
3339.62	18.8763625	18.107123896572737	18.6875	18.3125
3342.78	18.8761589	18.09705214763526	18.6875	18.3125
3345.91	18.8762828	18.10208802195848	18.6875	18.3125
3349.06	18.8766594	18.10208802195848	18.6875	18.3125
3352.21	18.87666	18.09705214763526	18.625	18.3125
3355.4	18.8766305	18.10208802195848	18.6875	18.3125
3358.49	18.8768913	18.10208802195848	18.6875	18.3125
3361.64	18.8766901	18.10208802195848	18.6875	18.3125
3364.74	18.8763743	18.112159771478037	18.6875	18.3125
3367.88	18.8766051	18.112159771478037	18.6875	18.3125
3371.0	18.8770153	18.107123896572737	18.6875	18.3125
3374.14	18.8769586	18.112159771478037	18.6875	18.3125
3377.24	18.8767521	18.10208802195848	18.625	18.3125
3380.32	18.8771723	18.112159771478037	18.6875	18.3125
3383.47	18.8771546	18.107123896572737	18.6875	18.3125
3386.59	18.8777224	18.10208802195848	18.6875	18.3125
3389.73	18.8776917	18.112159771478037	18.6875	18.3125
3392.84	18.8776746	18.107123896572737	18.6875	18.3125
3395.96	18.877795	18.107123896572737	18.6875	18.3125
3399.06	18.8774284	18.112159771478037	18.6875	18.3125
3402.14	18.876879	18.112159771478037	18.6875	18.3125
3405.21	18.8774184	18.112159771478037	18.6875	18.3125
3408.34	18.8771552	18.11719564667437	18.6875	18.3125
3411.48	18.87754	18.112159771478037	18.6875	18.3125
3414.58	18.8775701	18.112159771478037	18.6875	18.3125
3417.68	18.8774591	18.112159771478037	18.6875	18.3125
3420.81	18.8777584	18.112159771478037	18.6875	18.3125
3423.94	18.8774054	18.107123896572737	18.6875	18.3125
3427.08	18.8775583	18.107123896572737	18.6875	18.3125
3430.2	18.8776427	18.112159771478037	18.6875	18.3125
3433.32	18.8778688	18.107123896572737	18.6875	18.3125
3436.53	18.8770212	18.10208802195848	18.6875	18.3125
3439.62	18.8775028	18.112159771478037	18.6875	18.3125
3442.74	18.8778634	18.107123896572737	18.6875	18.3125
3445.94	18.8783026	18.112159771478037	18.6875	18.3125
3449.09	18.8778758	18.10208802195848	18.6875	18.3125
3452.27	18.8778918	18.112159771478037	18.6875	18.3125
3455.42	18.8781072	18.10208802195848	18.6875	18.3125
3458.46	18.8787972	18.107123896572737	18.6875	18.3125
3461.58	18.8784808	18.10208802195848	18.6875	18.3125
3464.66	18.8786083	18.112159771478037	18.6875	18.3125
3467.77	18.8786614	18.10208802195848	18.6875	18.3125
3471.0	18.8788143	18.112159771478037	18.6875	18.3125
3474.13	18.8784489	18.112159771478037	18.6875	18.3125
3477.24	18.8782719	18.112159771478037	18.6875	18.3125
3480.36	18.8784731	18.10208802195848	18.6875	18.3125
3483.47	18.8790657	18.107123896572737	18.6875	18.3125
3486.62	18.8792959	18.112159771478037	18.6875	18.3125
3489.82	18.8788698	18.10208802195848	18.6875	18.3125
3492.91	18.8792121	18.10208802195848	18.6875	18.3125
3496.03	18.8795662	18.10208802195848	18.6875	18.3125
3499.13	18.8791501	18.107123896572737	18.6875	18.3125
3502.26	18.8792493	18.10208802195848	18.6875	18.3125
3505.4	18.8790291	18.10208802195848	18.6875	18.3125
3508.51	18.8793166	18.09705214763526	18.6875	18.3125
3511.64	18.8790043	18.112159771478037	18.6875	18.3125
3514.75	18.8792853	18.107123896572737	18.6875	18.3125
3517.85	18.8795674	18.107123896572737	18.6875	18.3125
3521.01	18.8794429	18.112159771478037	18.6875	18.3125
3524.13	18.8801948	18.107123896572737	18.6875	18.3125
3527.26	18.8795403	18.10208802195848	18.6875	18.3125
3530.36	18.8800366	18.107123896572737	18.6875	18.3125
3533.48	18.8802745	18.112159771478037	18.6875	18.3125
3536.59	18.8800532	18.112159771478037	18.6875	18.3125
3539.71	18.880428	18.112159771478037	18.6875	18.3125
3542.85	18.8801346	18.112159771478037	18.6875	18.3125
3545.94	18.8802609	18.10208802195848	18.6875	18.3125
3549.05	18.8803778	18.107123896572737	18.6875	18.3125
3552.2	18.8804758	18.107123896572737	18.6875	18.3125
3555.33	18.8796896	18.10208802195848	18.6875	18.375
3558.44	18.8796577	18.10208802195848	18.6875	18.3125
3561.56	18.8807573	18.107123896572737	18.6875	18.3125
3564.7	18.8811049	18.107123896572737	18.6875	18.3125
3567.8	18.8810613	18.09705214763526	18.6875	18.3125
3571.01	18.8807815	18.112159771478037	18.6875	18.3125
3574.12	18.8801517	18.10208802195848	18.6875	18.3125
3577.23	18.8813918	18.10208802195848	18.6875	18.3125
3580.38	18.8806038	18.10208802195848	18.6875	18.3125
3583.48	18.8812448	18.10208802195848	18.6875	18.3125
3586.58	18.8810253	18.112159771478037	18.6875	18.3125
3589.71	18.8812991	18.107123896572737	18.6875	18.3125
3592.82	18.8817772	18.112159771478037	18.6875	18.3125
3595.92	18.8812401	18.10208802195848	18.6875	18.3125
3599.09	18.8811244	18.107123896572737	18.6875	18.3125
3602.2	18.8814591	18.10208802195848	18.6875	18.3125
3605.3	18.8814396	18.112159771478037	18.6875	18.3125
3608.42	18.8811297	18.107123896572737	18.6875	18.3125
3611.52	18.8822152	18.107123896572737	18.6875	18.3125
3614.69	18.8819165	18.112159771478037	18.6875	18.3125
3617.8	18.881812	18.112159771478037	18.6875	18.3125
3620.92	18.881282	18.107123896572737	18.6875	18.3125
3624.05	18.882332	18.10208802195848	18.6875	18.3125
3627.19	18.8818669	18.112159771478037	18.6875	18.3125
3630.36	18.8817955	18.10208802195848	18.6875	18.3125
3633.49	18.8824489	18.107123896572737	18.6875	18.3125
3636.63	18.882044	18.112159771478037	18.6875	18.3125
3639.79	18.8822205	18.09705214763526	18.6875	18.3125
3642.92	18.882149	18.10208802195848	18.6875	18.3125
3646.01	18.882368	18.09705214763526	18.6875	18.3125
3649.16	18.8820995	18.10208802195848	18.6875	18.3125
3652.22	18.8821544	18.112159771478037	18.6875	18.3125
3655.38	18.8819472	18.112159771478037	18.6875	18.3125
3658.51	18.8821791	18.107123896572737	18.6875	18.3125
3661.61	18.8816125	18.10208802195848	18.6875	18.3125
3664.75	18.88191	18.09705214763526	18.6875	18.3125
3667.87	18.8820151	18.09705214763526	18.6875	18.3125
3671.0	18.8817943	18.112159771478037	18.6875	18.3125
3674.11	18.8820139	18.10208802195848	18.6875	18.3125
3677.25	18.882106	18.107123896572737	18.6875	18.3125
3680.37	18.8825876	18.112159771478037	18.6875	18.3125
3683.47	18.8827298	18.112159771478037	18.6875	18.3125
3686.62	18.8830338	18.10208802195848	18.6875	18.3125
3689.8	18.8829181	18.112159771478037	18.6875	18.3125
3692.87	18.8832728	18.112159771478037	18.6875	18.3125
3696.05	18.8836512	18.112159771478037	18.6875	18.3125
3699.17	18.8831011	18.112159771478037	18.6875	18.3125
3702.27	18.8831931	18.10208802195848	18.6875	18.3125
3705.37	18.8829116	18.112159771478037	18.6875	18.3125
3708.47	18.8839321	18.107123896572737	18.6875	18.3125
3711.64	18.8839256	18.10208802195848	18.6875	18.3125
3714.75	18.8836624	18.10208802195848	18.6875	18.3125
3717.88	18.8836866	18.10208802195848	18.6875	18.3125
3720.99	18.8837055	18.10208802195848	18.6875	18.3125
3724.13	18.8841883	18.107123896572737	18.6875	18.3125
3727.25	18.8831937	18.10208802195848	18.6875	18.3125
3730.36	18.8836937	18.10208802195848	18.6875	18.3125
3733.47	18.8841824	18.10208802195848	18.6875	18.3125
3736.6	18.8838105	18.10208802195848	18.6875	18.3125
3739.7	18.8838335	18.112159771478037	18.6875	18.3125
3742.91	18.8841434	18.107123896572737	18.6875	18.3125
3746.04	18.8839433	18.107123896572737	18.6875	18.3125
3749.11	18.8838932	18.107123896572737	18.6875	18.3125
3752.28	18.8843453	18.10208802195848	18.6875	18.3125
3755.49	18.8838448	18.112159771478037	18.6875	18.3125
3758.58	18.8843836	18.10208802195848	18.6875	18.3125
3761.71	18.8842178	18.10208802195848	18.6875	18.3125
3764.89	18.8841257	18.107123896572737	18.6875	18.3125
3768.01	18.8848529	18.10208802195848	18.6875	18.3125
3771.16	18.8838707	18.10208802195848	18.6875	18.3125
3774.29	18.8849314	18.10208802195848	18.6875	18.3125
3777.39	18.8839681	18.10208802195848	18.6875	18.375
3780.52	18.8839014	18.10208802195848	18.6875	18.3125
3783.63	18.8850665	18.10208802195848	18.6875	18.3125
3786.76	18.8846398	18.10208802195848	18.6875	18.3125
3789.83	18.8839191	18.092016273603075	18.6875	18.3125
3793.03	18.8846398	18.10208802195848	18.6875	18.3125
3796.17	18.8844497	18.086980399861933	18.6875	18.3125
3799.35	18.8843712	18.10208802195848	18.6875	18.3125
3802.52	18.8845967	18.09705214763526	18.6875	18.3125
3805.63	18.8850435	18.092016273603075	18.6875	18.3125
3808.9	18.8842054	18.092016273603075	18.6875	18.3125
3812.13	18.8847366	18.086980399861933	18.6875	18.3125
3815.3	18.8846457	18.09705214763526	18.6875	18.3125
3818.43	18.8857677	18.10208802195848	18.6875	18.3125
3821.55	18.885194	18.10208802195848	18.6875	18.3125
3824.8	18.8854083	18.092016273603075	18.6875	18.3125
3827.96	18.8859147	18.09705214763526	18.6875	18.375
3831.08	18.8860917	18.092016273603075	18.6875	18.375
3834.21	18.8861171	18.086980399861933	18.6875	18.3125
3837.31	18.8856467	18.09705214763526	18.6875	18.3125
3840.45	18.8858356	18.081944526411824	18.6875	18.3125
3843.58	18.885897	18.092016273603075	18.6875	18.375
3846.77	18.8864712	18.092016273603075	18.6875	18.375
3849.9	18.8862629	18.10208802195848	18.6875	18.3125
3852.98	18.8861844	18.10208802195848	18.6875	18.375
3856.1	18.8864288	18.092016273603075	18.6875	18.3125
3859.31	18.8865869	18.092016273603075	18.6875	18.3125
3862.43	18.8865267	18.09705214763526	18.6875	18.3125
3865.57	18.8862328	18.092016273603075	18.6875	18.3125
3868.66	18.886306	18.09705214763526	18.6875	18.3125
3871.74	18.8868933	18.092016273603075	18.6875	18.3125
3874.94	18.8860185	18.09705214763526	18.6875	18.3125
3878.04	18.8870432	18.092016273603075	18.6875	18.3125
3881.25	18.8865196	18.10208802195848	18.6875	18.3125
3884.36	18.8863432	18.092016273603075	18.6875	18.3125
3887.49	18.8863674	18.086980399861933	18.6875	18.3125
3890.57	18.8862452	18.09705214763526	18.6875	18.3125
3893.72	18.8865196	18.092016273603075	18.6875	18.3125
3896.83	18.8869163	18.09705214763526	18.6875	18.375
3899.94	18.8871299	18.09705214763526	18.6875	18.3125
3903.07	18.8867209	18.10208802195848	18.6875	18.3125
3906.18	18.8873212	18.10208802195848	18.6875	18.3125
3909.31	18.8871482	18.09705214763526	18.6875	18.3125
3912.38	18.887271	18.10208802195848	18.6875	18.3125
3915.56	18.8871978	18.092016273603075	18.6875	18.3125
3918.76	18.8872934	18.092016273603075	18.6875	18.3125
3921.88	18.8878193	18.092016273603075	18.6875	18.3125
3925.02	18.8869901	18.092016273603075	18.6875	18.3125
3928.1	18.8878199	18.09705214763526	18.6875	18.3125
3931.2	18.8872521	18.09705214763526	18.6875	18.3125
3934.36	18.8875708	18.092016273603075	18.6875	18.3125
3937.49	18.8873318	18.10208802195848	18.6875	18.3125
3940.59	18.8880153	18.10208802195848	18.6875	18.3125
3943.81	18.8877715	18.10208802195848	18.6875	18.3125
3946.92	18.888131	18.092016273603075	18.6875	18.3125
3950.05	18.8880501	18.092016273603075	18.6875	18.3125
3953.11	18.8882236	18.09705214763526	18.6875	18.3125
3956.29	18.8882897	18.10208802195848	18.6875	18.3125
3959.4	18.8884125	18.107123896572737	18.6875	18.375
3962.62	18.8885778	18.10208802195848	18.6875	18.3125
3965.73	18.8882041	18.10208802195848	18.6875	18.3125
3968.82	18.8879197	18.107123896572737	18.6875	18.3125
3971.94	18.8883824	18.09705214763526	18.6875	18.3125
3975.06	18.8881197	18.10208802195848	18.6875	18.3125
3978.2	18.8888038	18.092016273603075	18.6875	18.3125
3981.31	18.8884621	18.10208802195848	18.6875	18.3125
3984.46	18.8878258	18.09705214763526	18.6875	18.3125
3987.56	18.8887489	18.10208802195848	18.6875	18.3125
3990.68	18.888069	18.10208802195848	18.6875	18.3125
3993.81	18.8883629	18.10208802195848	18.6875	18.3125
3996.92	18.888406	18.10208802195848	18.6875	18.3125
4000.13	18.8884981	18.09705214763526	18.6875	18.3125
4003.22	18.8886616	18.092016273603075	18.6875	18.3125
4006.36	18.8889927	18.10208802195848	18.6875	18.3125
4009.44	18.8882112	18.09705214763526	18.6875	18.3125
4012.6	18.8882118	18.09705214763526	18.6875	18.3125
4015.8	18.8887849	18.09705214763526	18.6875	18.3125
4018.93	18.8891149	18.092016273603075	18.6875	18.3125
4022.05	18.8887542	18.10208802195848	18.6875	18.3125
4025.16	18.8889183	18.092016273603075	18.6875	18.3125
4028.28	18.8889248	18.10208802195848	18.6875	18.3125
4031.49	18.8887418	18.10208802195848	18.6875	18.3125
4034.62	18.8885961	18.09705214763526	18.6875	18.3125
4037.7	18.8890647	18.10208802195848	18.6875	18.3125
4040.83	18.889034	18.092016273603075	18.6875	18.3125
4043.96	18.889286	18.092016273603075	18.6875	18.3125
4047.09	18.8893344	18.09705214763526	18.6875	18.3125
4050.16	18.8893781	18.09705214763526	18.6875	18.3125
4053.33	18.889407	18.10208802195848	18.6875	18.3125
4056.43	18.8893291	18.092016273603075	18.6875	18.3125
4059.54	18.8898036	18.10208802195848	18.6875	18.3125
4062.68	18.8897789	18.10208802195848	18.6875	18.3125
4065.75	18.8892111	18.10208802195848	18.6875	18.375
4068.93	18.8894572	18.107123896572737	18.6875	18.3125
4072.03	18.8894513	18.10208802195848	18.6875	18.375
4075.14	18.8899069	18.10208802195848	18.6875	18.3125
4078.3	18.8894696	18.107123896572737	18.6875	18.3125
4081.48	18.8894613	18.092016273603075	18.6875	18.375
4084.58	18.8894188	18.09705214763526	18.6875	18.3125
4087.72	18.8899813	18.10208802195848	18.6875	18.3125
4090.89	18.8898414	18.09705214763526	18.6875	18.3125
4094.04	18.8897181	18.10208802195848	18.6875	18.3125
4097.16	18.8904269	18.092016273603075	18.6875	18.3125
4100.3	18.8905066	18.107123896572737	18.6875	18.3125
4103.5	18.8902569	18.092016273603075	18.6875	18.3125
4106.66	18.8901413	18.10208802195848	18.6875	18.375
4109.79	18.8902493	18.092016273603075	18.6875	18.3125
4113.0	18.8901483	18.09705214763526	18.6875	18.3125
4116.13	18.8901401	18.09705214763526	18.6875	18.375
4119.22	18.8905001	18.086980399861933	18.6875	18.3125
4122.44	18.8900055	18.092016273603075	18.6875	18.3125
4125.51	18.8903042	18.092016273603075	18.6875	18.3125
4128.68	18.8908731	18.086980399861933	18.6875	18.3125
4131.76	18.8908424	18.09705214763526	18.6875	18.3125
4134.92	18.8906583	18.086980399861933	18.6875	18.3125
4138.11	18.8910437	18.092016273603075	18.6875	18.3125
4141.24	18.8911659	18.092016273603075	18.6875	18.3125
4144.36	18.8908542	18.092016273603075	18.6875	18.3125
4147.46	18.8907386	18.092016273603075	18.6875	18.375
4150.58	18.8910437	18.086980399861933	18.6875	18.375
4153.72	18.8909823	18.092016273603075	18.6875	18.375
4156.84	18.890372	18.092016273603075	18.6875	18.3125
4160.04	18.8910561	18.092016273603075	18.6875	18.375
4163.16	18.8912828	18.10208802195848	18.6875	18.3125
4166.29	18.8914893	18.092016273603075	18.6875	18.3125
4169.42	18.8913182	18.09705214763526	18.6875	18.375
4172.51	18.8914592	18.092016273603075	18.6875	18.375
4175.63	18.8915749	18.092016273603075	18.6875	18.3125
4178.75	18.8919344	18.092016273603075	18.6875	18.3125
4181.9	18.8918435	18.092016273603075	18.6875	18.3125
4185.02	18.8916965	18.09705214763526	18.6875	18.3125
4188.07	18.8924231	18.092016273603075	18.6875	18.3125
4191.25	18.8914941	18.09705214763526	18.6875	18.3125
4194.34	18.8915619	18.092016273603075	18.6875	18.3125
4197.55	18.891386	18.09705214763526	18.6875	18.3125
4200.68	18.891739	18.092016273603075	18.6875	18.3125
4203.79	18.8918783	18.09705214763526	18.6875	18.3125
4206.92	18.892125	18.092016273603075	18.6875	18.3125
4210.05	18.8922885	18.092016273603075	18.6875	18.3125
4213.17	18.8924479	18.092016273603075	18.6875	18.3125
4216.27	18.8924059	18.10208802195848	18.6875	18.3125
4219.48	18.8925452	18.107123896572737	18.6875	18.3125
4222.6	18.8929	18.10208802195848	18.6875	18.3125
4225.72	18.89273	18.092016273603075	18.6875	18.3125
4228.87	18.8928504	18.10208802195848	18.6875	18.375
4232.04	18.8931189	18.10208802195848	18.6875	18.3125
4235.18	18.8930576	18.092016273603075	18.6875	18.3125
4238.29	18.8932948	18.092016273603075	18.6875	18.375
4241.4	18.8938815	18.09705214763526	18.6875	18.3125
4244.54	18.893731	18.092016273603075	18.6875	18.3125
4247.63	18.8937227	18.092016273603075	18.6875	18.3125
4250.77	18.8939942	18.092016273603075	18.6875	18.3125
4253.88	18.8933214	18.092016273603075	18.6875	18.375
4257.0	18.8938036	18.092016273603075	18.6875	18.375
4260.1	18.8939677	18.086980399861933	18.6875	18.3125
4263.22	18.8945296	18.092016273603075	18.6875	18.375
4266.36	18.8950714	18.09705214763526	18.6875	18.3125
4269.47	18.8942793	18.092016273603075	18.6875	18.375
4272.6	18.8944995	18.092016273603075	18.6875	18.375
4275.72	18.8940291	18.10208802195848	18.6875	18.3125
4278.82	18.8944794	18.092016273603075	18.6875	18.3125
4281.95	18.8940662	18.092016273603075	18.6875	18.375
4285.03	18.8947373	18.086980399861933	18.6875	18.375
4288.2	18.8942858	18.092016273603075	18.6875	18.3125
4291.29	18.8941383	18.092016273603075	18.6875	18.3125
4294.41	18.8941571	18.092016273603075	18.6875	18.3125
4297.54	18.8946824	18.081944526411824	18.6875	18.375
4300.67	18.8943466	18.09705214763526	18.6875	18.375
4303.8	18.8950425	18.092016273603075	18.6875	18.375
4306.94	18.8941023	18.086980399861933	18.6875	18.375
4310.04	18.8943466	18.092016273603075	18.6875	18.375
4313.15	18.8947444	18.092016273603075	18.6875	18.3125
4316.27	18.895023	18.092016273603075	18.6875	18.375
4319.46	18.8947379	18.081944526411824	18.6875	18.375
4322.58	18.8951818	18.086980399861933	18.6875	18.3125
4325.69	18.8950289	18.092016273603075	18.6875	18.375
4328.82	18.8948589	18.09705214763526	18.6875	18.3125
4332.04	18.8955489	18.10208802195848	18.6875	18.375
4335.17	18.8952933	18.092016273603075	18.6875	18.375
4338.28	18.8953411	18.09705214763526	18.6875	18.3125
4341.39	18.8955914	18.092016273603075	18.6875	18.3125
4344.53	18.8950313	18.09705214763526	18.6875	18.3125
4347.64	18.8954804	18.09705214763526	18.6875	18.3125
4350.75	18.8957083	18.092016273603075	18.6875	18.375
4353.91	18.8958475	18.09705214763526	18.6875	18.3125
4357.1	18.8960376	18.092016273603075	18.6875	18.375
4360.23	18.8962271	18.092016273603075	18.6875	18.3125
4363.41	18.8960919	18.10208802195848	18.6875	18.375
4366.51	18.8963304	18.086980399861933	18.6875	18.3125
4369.64	18.8960813	18.10208802195848	18.6875	18.375
4372.74	18.8968745	18.092016273603075	18.6875	18.375
4375.91	18.8965133	18.092016273603075	18.6875	18.375
4379.06	18.8970463	18.10208802195848	18.6875	18.375
4382.21	18.8972523	18.092016273603075	18.6875	18.375
4385.32	18.8969778	18.092016273603075	18.6875	18.375
4388.46	18.8967388	18.092016273603075	18.6875	18.375
4391.56	18.8968374	18.092016273603075	18.6875	18.3125
4394.67	18.8972334	18.086980399861933	18.6875	18.3125
4397.8	18.896534	18.092016273603075	18.6875	18.3125
4401.0	18.8968621	18.092016273603075	18.6875	18.375
4404.12	18.897136	18.092016273603075	18.6875	18.375
4407.19	18.8973568	18.09705214763526	18.6875	18.3125
4410.36	18.897051	18.086980399861933	18.6875	18.3125
4413.46	18.8973207	18.09705214763526	18.6875	18.375
4416.58	18.8974789	18.092016273603075	18.6875	18.375
4419.71	18.8972281	18.10208802195848	18.6875	18.375
4422.82	18.8972446	18.10208802195848	18.6875	18.375
4425.91	18.8973503	18.10208802195848	18.6875	18.375
4429.07	18.8972151	18.10208802195848	18.6875	18.3125
4432.18	18.8972895	18.10208802195848	18.6875	18.375
4435.32	18.8974724	18.10208802195848	18.6875	18.375
4438.52	18.8977044	18.10208802195848	18.6875	18.375
4441.66	18.8976359	18.092016273603075	18.6875	18.375
4444.74	18.8976979	18.092016273603075	18.6875	18.3125
4447.88	18.8971661	18.10208802195848	18.6875	18.3125
4450.98	18.8977953	18.10208802195848	18.6875	18.375
4454.13	18.8978697	18.09705214763526	18.6875	18.375
4457.24	18.8979547	18.092016273603075	18.6875	18.3125
4460.37	18.8982834	18.10208802195848	18.6875	18.375
4463.44	18.8981246	18.10208802195848	18.6875	18.3125
4466.6	18.8983017	18.09705214763526	18.6875	18.375
4469.72	18.8982049	18.09705214763526	18.6875	18.375
4472.92	18.8982905	18.10208802195848	18.6875	18.3125
4476.04	18.8985779	18.107123896572737	18.6875	18.375
4479.17	18.8982185	18.107123896572737	18.6875	18.375
4482.26	18.8987237	18.09705214763526	18.6875	18.375
4485.41	18.8983206	18.10208802195848	18.6875	18.375
4488.59	18.8981034	18.10208802195848	18.6875	18.375
4491.72	18.8988388	18.10208802195848	18.6875	18.375
4494.86	18.8987615	18.10208802195848	18.6875	18.375
4497.96	18.8986446	18.10208802195848	18.6875	18.375
4501.09	18.898552	18.09705214763526	18.6875	18.3125
4504.15	18.8981246	18.092016273603075	18.6875	18.375
4507.32	18.8987845	18.086980399861933	18.6875	18.3125
4510.43	18.8984923	18.092016273603075	18.6875	18.3125
4513.54	18.8990902	18.09705214763526	18.6875	18.375
4516.69	18.8986794	18.092016273603075	18.6875	18.375
4519.78	18.8984841	18.10208802195848	18.6875	18.375
4522.94	18.8988559	18.092016273603075	18.6875	18.375
4526.03	18.8985478	18.09705214763526	18.6875	18.375
4529.14	18.8987225	18.092016273603075	18.6875	18.375
4532.28	18.8987491	18.10208802195848	18.6875	18.375
4535.48	18.899095	18.092016273603075	18.6875	18.375
4538.61	18.8990359	18.10208802195848	18.6875	18.375
4541.72	18.8992797	18.09705214763526	18.6875	18.3125
4544.93	18.8994261	18.092016273603075	18.6875	18.375
4548.06	18.8996091	18.10208802195848	18.6875	18.375
4551.17	18.8998723	18.092016273603075	18.6875	18.375
4554.3	18.8994857	18.09705214763526	18.6875	18.3125
4557.41	18.9002795	18.092016273603075	18.6875	18.375
4560.49	18.8999561	18.10208802195848	18.6875	18.375
4563.63	18.8997135	18.09705214763526	18.6875	18.375
4566.74	18.899939	18.09705214763526	18.6875	18.375
4569.88	18.8994686	18.10208802195848	18.6875	18.375
4572.98	18.8997979	18.09705214763526	18.6875	18.375
4576.12	18.9000724	18.09705214763526	18.6875	18.375
4579.23	18.9004076	18.092016273603075	18.6875	18.375
4582.36	18.8997542	18.10208802195848	18.6875	18.375
4585.5	18.8994137	18.092016273603075	18.6875	18.375
4588.58	18.8994916	18.092016273603075	18.6875	18.3125
4591.73	18.8993877	18.092016273603075	18.6875	18.375
4594.85	18.8996085	18.092016273603075	18.6875	18.375
4597.97	18.8996763	18.092016273603075	18.6875	18.3125
4601.03	18.8999278	18.10208802195848	18.6875	18.375
4604.17	18.8996876	18.081944526411824	18.6875	18.3125
4607.3	18.8995424	18.086980399861933	18.6875	18.375
4610.42	18.8999083	18.09705214763526	18.6875	18.375
4613.56	18.9000848	18.092016273603075	18.6875	18.375
4616.65	18.9002754	18.081944526411824	18.6875	18.375
4619.8	18.9004643	18.086980399861933	18.6875	18.3125
4622.91	18.8998268	18.092016273603075	18.6875	18.375
