Time [s]	Sensor 1: BME280 @I2C [°C]	Sensor 2: DS18B20 @GPIO [°C]	Sensor 3: DS18B20 @GPIO [°C]	Sensor 4: DS18B20 @GPIO [°C]	Sensor 5: OPUS20 @LAN [°C]
697.12	22.899835838377477	23.3125	23.75	23.1875	22.956876754760742
700.87	22.88957475668285	23.3125	23.75	23.1875	22.956876754760742
704.63	22.899835838377477	23.3125	23.6875	23.1875	22.956876754760742
708.41	22.894705297384643	23.3125	23.6875	23.1875	22.956876754760742
712.14	22.894705297384643	23.3125	23.6875	23.1875	22.956876754760742
715.81	22.899835838377477	23.3125	23.6875	23.1875	22.956876754760742
719.58	22.88957475668285	23.375	23.6875	23.125	22.971954345703125
723.29	22.884444216272094	23.3125	23.625	23.125	22.971954345703125
727.04	22.87931367615238	23.3125	23.625	23.125	22.971954345703125
730.77	22.87931367615238	23.3125	23.625	23.125	22.971954345703125
734.48	22.87931367615238	23.3125	23.625	23.125	22.971954345703125
738.21	22.87931367615238	23.3125	23.625	23.125	22.971954345703125
741.91	22.87931367615238	23.3125	23.625	23.125	22.971954345703125
745.61	22.863922057539458	23.3125	23.5625	23.125	22.971954345703125
749.35	22.85366097991937	23.375	23.5625	23.125	22.971954345703125
753.16	22.848530441545883	23.3125	23.5625	23.125	22.971954345703125
756.9	22.848530441545883	23.3125	23.5625	23.125	22.971954345703125
760.62	22.85366097991937	23.3125	23.5625	23.125	22.971954345703125
764.29	22.848530441545883	23.3125	23.5	23.125	22.971954345703125
768.0	22.848530441545883	23.3125	23.5	23.125	22.971954345703125
771.75	22.848530441545883	23.375	23.5	23.125	22.971954345703125
775.42	22.843399903463432	23.3125	23.5	23.125	22.971954345703125
779.17	22.843399903463432	23.3125	23.5	23.125	22.956876754760742
782.87	22.848530441545883	23.3125	23.5	23.125	22.956876754760742
786.64	22.848530441545883	23.3125	23.5	23.125	22.956876754760742
790.38	22.85366097991937	23.3125	23.4375	23.125	22.956876754760742
794.05	22.843399903463432	23.3125	23.4375	23.125	22.956876754760742
797.74	22.848530441545883	23.3125	23.4375	23.125	22.956876754760742
801.5	22.858791518583892	23.3125	23.4375	23.125	22.956876754760742
805.2	22.848530441545883	23.375	23.4375	23.125	22.956876754760742
808.94	22.848530441545883	23.375	23.4375	23.125	22.956876754760742
812.7	22.848530441545883	23.3125	23.4375	23.125	22.956876754760742
816.4	22.848530441545883	23.3125	23.4375	23.125	22.956876754760742
820.18	22.848530441545883	23.3125	23.4375	23.125	22.956876754760742
823.92	22.85366097991937	23.3125	23.375	23.125	22.956876754760742
827.66	22.848530441545883	23.3125	23.4375	23.125	22.956876754760742
831.36	22.848530441545883	23.375	23.375	23.125	22.956876754760742
835.12	22.838269365672023	23.375	23.375	23.125	22.956876754760742
838.93	22.83313882817165	23.3125	23.375	23.125	22.971954345703125
842.66	22.85366097991937	23.3125	23.375	23.0625	22.971954345703125
846.39	22.858791518583892	23.4375	23.375	23.125	22.971954345703125
850.06	22.858791518583892	23.3125	23.375	23.125	22.971954345703125
853.75	22.848530441545883	23.3125	23.375	23.0625	22.971954345703125
857.44	22.843399903463432	23.3125	23.375	23.0625	22.971954345703125
861.21	22.838269365672023	23.25	23.375	23.125	22.971954345703125
864.94	22.838269365672023	23.3125	23.375	23.125	22.971954345703125
868.64	22.838269365672023	23.25	23.375	23.125	22.971954345703125
872.39	22.838269365672023	23.375	23.3125	23.0625	22.971954345703125
876.15	22.83313882817165	23.375	23.3125	23.0625	22.971954345703125
879.91	22.838269365672023	23.375	23.3125	23.0625	22.971954345703125
883.68	22.828008290962316	23.375	23.3125	23.125	22.971954345703125
887.49	22.828008290962316	23.3125	23.3125	23.125	22.971954345703125
891.18	22.828008290962316	23.3125	23.3125	23.125	22.971954345703125
894.88	22.838269365672023	23.375	23.3125	23.0625	22.971954345703125
898.64	22.848530441545883	23.3125	23.3125	23.0625	22.956876754760742
902.39	22.838269365672023	23.375	23.3125	23.0625	22.956876754760742
906.13	22.828008290962316	23.3125	23.3125	23.0625	22.956876754760742
909.82	22.83313882817165	23.375	23.25	23.0625	22.956876754760742
913.5	22.817747217416763	23.375	23.25	23.0625	22.956876754760742
917.24	22.838269365672023	23.3125	23.25	23.0625	22.956876754760742
920.96	22.83313882817165	23.375	23.25	23.0625	22.956876754760742
924.73	22.843399903463432	23.375	23.25	23.0625	22.956876754760742
928.45	22.83313882817165	23.375	23.25	23.0625	22.956876754760742
932.15	22.848530441545883	23.3125	23.25	23.0625	22.956876754760742
935.82	22.848530441545883	23.3125	23.25	23.0625	22.956876754760742
939.5	22.858791518583892	23.375	23.25	23.0625	22.956876754760742
943.21	22.85366097991937	23.375	23.25	23.125	22.956876754760742
946.96	22.863922057539458	23.3125	23.25	23.125	22.956876754760742
950.72	22.85366097991937	23.3125	23.3125	23.125	22.956876754760742
954.45	22.85366097991937	23.3125	23.25	23.125	22.956876754760742
958.17	22.848530441545883	23.3125	23.25	23.125	22.956876754760742
961.91	22.85366097991937	23.3125	23.25	23.125	22.956876754760742
965.59	22.863922057539458	23.3125	23.25	23.125	22.956876754760742
969.36	22.858791518583892	23.3125	23.25	23.125	22.956876754760742
973.14	22.86905259678606	23.3125	23.25	23.125	22.956876754760742
976.87	22.86905259678606	23.375	23.25	23.125	22.956876754760742
980.63	22.863922057539458	23.3125	23.25	23.125	22.956876754760742
984.29	22.86905259678606	23.3125	23.25	23.125	22.956876754760742
987.99	22.863922057539458	23.3125	23.25	23.125	22.956876754760742
991.75	22.86905259678606	23.375	23.25	23.125	22.956876754760742
995.45	22.86905259678606	23.3125	23.25	23.125	22.956876754760742
999.15	22.86905259678606	23.375	23.25	23.0625	22.956876754760742
1002.87	22.86905259678606	23.3125	23.25	23.125	22.956876754760742
1006.61	22.85366097991937	23.3125	23.25	23.125	22.956876754760742
1010.3	22.848530441545883	23.3125	23.25	23.125	22.956876754760742
1014.0	22.83313882817165	23.3125	23.25	23.125	22.956876754760742
1017.75	22.822877754044022	23.375	23.25	23.125	22.96829605102539
1021.52	22.843399903463432	23.3125	23.1875	23.0625	22.96829605102539
1025.32	22.848530441545883	23.3125	23.25	23.0625	22.96829605102539
1029.07	22.848530441545883	23.3125	23.1875	23.0625	22.96829605102539
1032.8	22.848530441545883	23.3125	23.25	23.125	22.96829605102539
1036.57	22.843399903463432	23.3125	23.25	23.0625	22.96829605102539
1040.31	22.858791518583892	23.3125	23.1875	23.0625	22.96829605102539
1044.06	22.858791518583892	23.3125	23.1875	23.0625	22.96829605102539
1047.75	22.8741831363237	23.375	23.1875	23.0625	22.96829605102539
1051.51	22.87931367615238	23.3125	23.25	23.0625	22.96829605102539
1055.3	22.904966379661346	23.375	23.1875	23.0625	22.96829605102539
1059.04	22.920358005259185	23.3125	23.25	23.125	22.96829605102539
1062.79	22.9152274631022	23.375	23.25	23.125	22.96829605102539
1066.5	22.9152274631022	23.375	23.25	23.125	22.96829605102539
1070.23	22.910096921236253	23.375	23.25	23.125	22.96829605102539
1073.98	22.93061909044627	23.3125	23.25	23.125	22.96829605102539
1077.66	22.94088017679751	23.375	23.25	23.0625	22.96829605102539
1081.37	22.951141264312902	23.375	23.25	23.125	22.96829605102539
1085.11	22.971663442836142	23.3125	23.25	23.125	22.96829605102539
1088.89	22.966532897768776	23.375	23.25	23.125	22.96829605102539
1092.68	22.971663442836142	23.375	23.25	23.125	22.96829605102539
1096.39	22.971663442836142	23.375	23.25	23.125	22.96829605102539
1100.24	22.961402352992444	23.375	23.25	23.125	22.96829605102539
1104.0	22.981924533843994	23.375	23.25	23.125	22.96829605102539
1107.75	22.987055079784476	23.3125	23.25	23.125	22.96829605102539
1111.45	22.987055079784476	23.3125	23.25	23.125	22.96829605102539
1115.19	22.97679398819455	23.375	23.25	23.1875	22.96829605102539
1118.97	22.987055079784476	23.375	23.25	23.125	22.96829605102539
1122.7	23.002446719352157	23.3125	23.25	23.125	22.96829605102539
1126.41	22.992185626016	23.375	23.25	23.125	22.96829605102539
1130.16	23.012707813852465	23.375	23.25	23.125	22.96829605102539
1133.94	23.007577266456792	23.375	23.25	23.1875	22.96829605102539
1137.7	23.01783836153918	23.3125	23.25	23.1875	22.96829605102539
1141.44	23.01783836153918	23.3125	23.25	23.1875	22.96829605102539
1145.2	23.033230006345548	23.375	23.25	23.1875	22.96829605102539
1148.94	23.02296890951693	23.375	23.25	23.1875	22.96829605102539
1152.66	23.012707813852465	23.3125	23.3125	23.1875	22.96829605102539
1156.44	23.02296890951693	23.375	23.3125	23.1875	22.96829605102539
1160.17	23.02296890951693	23.375	23.3125	23.1875	22.96829605102539
1163.92	23.033230006345548	23.375	23.3125	23.1875	22.96829605102539
1167.68	23.033230006345548	23.375	23.3125	23.1875	22.96829605102539
1171.43	23.033230006345548	23.375	23.3125	23.1875	22.96829605102539
1175.22	23.02809945778572	23.375	23.3125	23.1875	22.96829605102539
1178.96	23.038360555196412	23.375	23.3125	23.1875	22.96829605102539
1182.81	23.053752203495243	23.375	23.3125	23.1875	22.96829605102539
1186.57	23.033230006345548	23.375	23.3125	23.1875	22.96829605102539
1190.31	23.02809945778572	23.375	23.3125	23.1875	22.96829605102539
1194.07	23.02809945778572	23.375	23.3125	23.1875	22.96829605102539
1197.82	23.02296890951693	23.375	23.3125	23.1875	22.964635848999023
1201.51	23.012707813852465	23.375	23.3125	23.1875	22.964635848999023
1205.18	23.002446719352157	23.375	23.3125	23.1875	22.964635848999023
1208.89	23.007577266456792	23.375	23.375	23.1875	22.964635848999023
1212.65	23.02296890951693	23.3125	23.375	23.1875	22.964635848999023
1216.37	23.02296890951693	23.4375	23.375	23.1875	22.964635848999023
1220.06	23.02296890951693	23.375	23.375	23.1875	22.964635848999023
1223.75	23.007577266456792	23.375	23.375	23.1875	22.964635848999023
1227.45	23.01783836153918	23.3125	23.375	23.1875	22.964635848999023
1231.2	23.007577266456792	23.375	23.375	23.1875	22.964635848999023
1234.95	23.007577266456792	23.4375	23.3125	23.1875	22.964635848999023
1238.7	22.987055079784476	23.375	23.375	23.1875	22.964635848999023
1242.46	22.992185626016	23.375	23.375	23.1875	22.964635848999023
1246.14	22.981924533843994	23.4375	23.375	23.1875	22.964635848999023
1249.84	23.007577266456792	23.375	23.375	23.25	22.964635848999023
1253.6	22.997316172538557	23.375	23.375	23.25	22.964635848999023
1257.35	22.997316172538557	23.375	23.375	23.1875	22.979717254638672
1261.02	22.992185626016	23.375	23.375	23.25	22.979717254638672
1264.72	22.997316172538557	23.4375	23.375	23.25	22.979717254638672
1268.49	23.002446719352157	23.375	23.375	23.25	22.979717254638672
1272.22	22.997316172538557	23.375	23.375	23.25	22.979717254638672
1275.9	23.002446719352157	23.4375	23.375	23.25	22.979717254638672
1279.63	22.981924533843994	23.375	23.375	23.25	22.979717254638672
1283.35	22.997316172538557	23.375	23.375	23.25	22.979717254638672
1287.0	23.002446719352157	23.375	23.375	23.25	22.979717254638672
1290.73	22.992185626016	23.375	23.375	23.25	22.979717254638672
1294.55	22.987055079784476	23.4375	23.375	23.25	22.979717254638672
1298.31	23.002446719352157	23.4375	23.3125	23.25	22.979717254638672
1302.01	23.007577266456792	23.375	23.3125	23.25	22.979717254638672
1305.75	23.012707813852465	23.375	23.3125	23.25	22.979717254638672
1309.52	23.01783836153918	23.4375	23.3125	23.25	22.979717254638672
1313.26	23.012707813852465	23.4375	23.3125	23.25	22.979717254638672
1316.95	23.002446719352157	23.375	23.3125	23.25	22.979717254638672
1320.66	23.002446719352157	23.375	23.3125	23.25	22.976058959960938
1324.4	23.002446719352157	23.375	23.3125	23.25	22.976058959960938
1328.14	23.002446719352157	23.375	23.3125	23.25	22.976058959960938
1331.83	23.01783836153918	23.4375	23.3125	23.25	22.976058959960938
1335.59	23.012707813852465	23.375	23.3125	23.25	22.976058959960938
1339.37	23.012707813852465	23.375	23.3125	23.25	22.976058959960938
1343.12	23.02296890951693	23.375	23.3125	23.25	22.976058959960938
1346.9	23.02296890951693	23.375	23.3125	23.25	22.976058959960938
1350.64	23.02296890951693	23.375	23.3125	23.25	22.976058959960938
1354.44	23.033230006345548	23.375	23.3125	23.25	22.976058959960938
1358.16	23.04349110433832	23.375	23.3125	23.25	22.976058959960938
1361.91	23.033230006345548	23.375	23.3125	23.25	22.976058959960938
1365.71	23.053752203495243	23.4375	23.3125	23.25	22.976058959960938
1369.44	23.04349110433832	23.375	23.3125	23.25	22.976058959960938
1373.16	23.04349110433832	23.375	23.3125	23.25	22.976058959960938
1376.88	23.033230006345548	23.4375	23.3125	23.25	22.976058959960938
1380.62	23.033230006345548	23.4375	23.3125	23.25	22.991134643554688
1384.3	23.02296890951693	23.375	23.3125	23.25	22.991134643554688
1388.0	23.038360555196412	23.5	23.3125	23.25	22.991134643554688
1391.78	23.02809945778572	23.375	23.3125	23.25	22.991134643554688
