Measuring Time [h]	Discharge Runtime [h]	Voltage [V]	Current [A]	Capacity [Ah]
4.651	4.6	4.96	0.8	3.683
4.651	4.6	4.96	0.8	3.683
4.652	4.6	4.98	0.8	3.683
4.652	4.6	4.98	0.8	3.683
4.652	4.6	4.97	0.8	3.684
4.653	4.6	4.98	0.8	3.684
4.653	4.6	4.99	0.8	3.684
4.653	4.6	4.99	0.8	3.684
4.653	4.6	4.96	0.8	3.684
4.654	4.6	4.99	0.8	3.685
4.654	4.6	4.97	0.8	3.685
4.654	4.6	4.98	0.8	3.685
4.655	4.6	4.96	0.8	3.685
4.655	4.6	4.97	0.8	3.686
4.655	4.6	4.97	0.8	3.686
4.655	4.6	4.98	0.8	3.686
4.656	4.6	4.98	0.8	3.686
4.656	4.6	4.98	0.8	3.686
4.656	4.6	4.98	0.8	3.687
4.657	4.6	4.97	0.8	3.687
4.657	4.6	4.97	0.8	3.687
4.657	4.6	4.99	0.8	3.687
4.657	4.6	4.99	0.8	3.688
4.658	4.6	4.98	0.8	3.688
4.658	4.6	4.96	0.8	3.688
4.658	4.6	4.98	0.8	3.688
4.659	4.6	4.98	0.8	3.688
4.659	4.6	4.98	0.8	3.689
4.659	4.6	4.96	0.8	3.689
4.659	4.6	4.97	0.8	3.689
4.66	4.6	4.97	0.8	3.689
4.66	4.6	4.98	0.8	3.69
4.66	4.6	4.96	0.8	3.69
4.66	4.6	4.95	0.8	3.69
4.661	4.6	4.98	0.8	3.69
4.661	4.6	4.98	0.8	3.69
4.661	4.6	4.97	0.8	3.691
4.662	4.6	4.99	0.8	3.691
4.662	4.6	4.98	0.8	3.691
4.662	4.6	4.98	0.8	3.691
4.662	4.6	4.98	0.8	3.692
4.663	4.6	4.97	0.8	3.692
4.663	4.6	4.97	0.8	3.692
4.663	4.6	4.97	0.8	3.692
4.664	4.6	4.96	0.8	3.692
4.664	4.6	4.96	0.8	3.693
4.664	4.6	4.95	0.8	3.693
4.664	4.6	4.96	0.8	3.693
4.665	4.617	4.97	0.8	3.693
4.665	4.617	4.97	0.8	3.694
4.665	4.617	4.95	0.8	3.694
4.665	4.617	4.98	0.8	3.694
4.666	4.617	4.98	0.8	3.694
4.666	4.617	4.97	0.8	3.694
4.666	4.617	4.97	0.8	3.695
4.667	4.617	4.96	0.8	3.695
4.667	4.617	4.97	0.8	3.695
4.667	4.617	4.97	0.8	3.695
4.667	4.617	4.98	0.8	3.696
4.668	4.617	4.96	0.8	3.696
4.668	4.617	4.96	0.8	3.696
4.668	4.617	4.98	0.8	3.696
4.669	4.617	4.97	0.8	3.696
4.669	4.617	4.95	0.8	3.697
4.669	4.617	4.95	0.8	3.697
4.669	4.617	4.98	0.8	3.697
4.67	4.617	4.97	0.8	3.697
4.67	4.617	4.96	0.8	3.698
4.67	4.617	4.97	0.8	3.698
4.67	4.617	4.97	0.8	3.698
4.671	4.617	4.97	0.8	3.698
4.671	4.617	4.98	0.8	3.698
4.671	4.617	4.96	0.8	3.699
4.672	4.617	4.98	0.8	3.699
4.672	4.617	4.97	0.8	3.699
4.672	4.617	4.98	0.8	3.699
4.672	4.617	4.97	0.8	3.7
4.673	4.617	4.96	0.8	3.7
4.673	4.617	4.97	0.8	3.7
4.673	4.617	4.96	0.8	3.7
4.674	4.617	4.98	0.8	3.7
4.674	4.617	4.98	0.8	3.701
4.674	4.617	4.97	0.8	3.701
4.674	4.617	4.97	0.8	3.701
4.675	4.617	4.96	0.8	3.701
4.675	4.617	4.96	0.8	3.702
4.675	4.617	4.98	0.8	3.702
4.676	4.617	4.95	0.8	3.702
4.676	4.617	4.97	0.8	3.702
4.676	4.617	4.96	0.8	3.702
4.676	4.617	4.97	0.8	3.703
4.677	4.617	4.95	0.8	3.703
4.677	4.617	4.97	0.8	3.703
4.677	4.617	4.96	0.8	3.703
4.677	4.617	4.98	0.8	3.704
4.678	4.617	4.96	0.8	3.704
4.678	4.617	4.96	0.8	3.704
4.678	4.617	4.95	0.8	3.704
4.679	4.617	4.97	0.8	3.704
4.679	4.617	4.97	0.8	3.705
4.679	4.617	4.98	0.8	3.705
4.679	4.617	4.96	0.8	3.705
4.68	4.617	4.96	0.8	3.705
4.68	4.617	4.96	0.8	3.706
4.68	4.617	4.98	0.8	3.706
4.681	4.617	4.97	0.8	3.706
4.681	4.617	4.97	0.8	3.706
4.681	4.617	4.96	0.8	3.706
4.681	4.633	4.96	0.8	3.707
4.682	4.633	4.97	0.8	3.707
4.682	4.633	4.95	0.8	3.707
4.682	4.633	4.96	0.8	3.707
4.683	4.633	4.97	0.8	3.708
4.683	4.633	4.97	0.8	3.708
4.683	4.633	4.97	0.8	3.708
4.683	4.633	4.98	0.8	3.708
4.684	4.633	4.97	0.8	3.708
4.684	4.633	4.97	0.8	3.709
4.684	4.633	4.96	0.8	3.709
4.685	4.633	4.98	0.8	3.709
4.685	4.633	4.96	0.8	3.709
4.685	4.633	4.96	0.8	3.71
4.685	4.633	4.96	0.8	3.71
4.686	4.633	4.96	0.8	3.71
4.686	4.633	4.96	0.8	3.71
4.686	4.633	4.96	0.8	3.71
4.687	4.633	4.97	0.8	3.711
4.687	4.633	4.97	0.8	3.711
4.687	4.633	4.96	0.8	3.711
4.687	4.633	4.97	0.8	3.711
4.688	4.633	4.97	0.8	3.712
4.688	4.633	4.97	0.8	3.712
4.688	4.633	4.97	0.8	3.712
4.688	4.633	4.95	0.8	3.712
4.689	4.633	4.99	0.8	3.712
4.689	4.633	4.96	0.8	3.713
4.689	4.633	4.96	0.8	3.713
4.69	4.633	4.97	0.8	3.713
4.69	4.633	4.97	0.8	3.713
4.69	4.633	4.96	0.8	3.714
4.69	4.633	4.97	0.8	3.714
4.691	4.633	4.98	0.8	3.714
4.691	4.633	4.97	0.8	3.714
4.691	4.633	4.95	0.8	3.714
4.692	4.633	4.95	0.8	3.715
4.692	4.633	4.95	0.8	3.715
4.692	4.633	4.97	0.8	3.715
4.692	4.633	4.95	0.8	3.715
4.693	4.633	4.95	0.8	3.716
4.693	4.633	4.97	0.8	3.716
4.693	4.633	4.96	0.8	3.716
4.693	4.633	4.96	0.8	3.716
4.694	4.633	4.96	0.8	3.716
4.694	4.633	4.94	0.8	3.717
4.694	4.633	4.96	0.8	3.717
4.695	4.633	4.96	0.8	3.717
4.695	4.633	4.96	0.8	3.717
4.695	4.633	4.95	0.8	3.718
4.695	4.633	4.95	0.8	3.718
4.696	4.633	4.96	0.8	3.718
4.696	4.633	4.96	0.8	3.718
4.696	4.633	4.97	0.8	3.718
4.697	4.633	4.95	0.8	3.719
4.697	4.633	4.96	0.8	3.719
4.697	4.633	4.97	0.8	3.719
4.697	4.633	4.97	0.8	3.719
4.698	4.633	4.95	0.8	3.72
4.698	4.633	4.96	0.8	3.72
4.698	4.65	4.96	0.8	3.72
4.698	4.65	4.96	0.8	3.72
4.699	4.65	4.95	0.8	3.72
4.699	4.65	4.97	0.8	3.721
4.699	4.65	4.97	0.8	3.721
4.7	4.65	4.97	0.8	3.721
4.7	4.65	4.97	0.8	3.721
4.7	4.65	4.95	0.8	3.722
4.7	4.65	4.97	0.8	3.722
4.701	4.65	4.97	0.8	3.722
4.701	4.65	4.95	0.8	3.722
4.701	4.65	4.96	0.8	3.722
4.702	4.65	4.96	0.8	3.723
4.702	4.65	4.97	0.8	3.723
4.702	4.65	4.95	0.8	3.723
4.702	4.65	4.95	0.8	3.723
4.703	4.65	4.96	0.8	3.724
4.703	4.65	4.96	0.8	3.724
4.703	4.65	4.96	0.8	3.724
4.704	4.65	4.95	0.8	3.724
4.704	4.65	4.95	0.8	3.724
4.704	4.65	4.96	0.8	3.725
4.704	4.65	4.96	0.8	3.725
4.705	4.65	4.95	0.8	3.725
4.705	4.65	4.96	0.8	3.725
4.705	4.65	4.96	0.8	3.726
4.706	4.65	4.95	0.8	3.726
4.706	4.65	4.97	0.8	3.726
4.706	4.65	4.95	0.8	3.726
4.706	4.65	4.96	0.8	3.726
4.707	4.65	4.94	0.8	3.727
4.707	4.65	4.96	0.8	3.727
4.707	4.65	4.95	0.8	3.727
4.707	4.65	4.96	0.8	3.727
4.708	4.65	4.95	0.8	3.728
4.708	4.65	4.96	0.8	3.728
4.708	4.65	4.95	0.8	3.728
4.709	4.65	4.95	0.8	3.728
4.709	4.65	4.95	0.8	3.728
4.709	4.65	4.95	0.8	3.729
4.709	4.65	4.96	0.8	3.729
4.71	4.65	4.96	0.8	3.729
4.71	4.65	4.95	0.8	3.729
4.71	4.65	4.95	0.8	3.73
4.711	4.65	4.96	0.8	3.73
4.711	4.65	4.95	0.8	3.73
4.711	4.65	4.95	0.8	3.73
4.711	4.65	4.95	0.8	3.73
4.712	4.65	4.95	0.8	3.731
4.712	4.65	4.95	0.8	3.731
4.712	4.65	4.95	0.8	3.731
4.713	4.65	4.93	0.8	3.731
4.713	4.65	4.95	0.8	3.732
4.713	4.65	4.97	0.8	3.732
4.713	4.65	4.94	0.8	3.732
4.714	4.65	4.97	0.8	3.732
4.714	4.65	4.95	0.8	3.732
4.714	4.65	4.96	0.8	3.733
4.715	4.65	4.95	0.8	3.733
4.715	4.65	4.95	0.8	3.733
4.715	4.667	4.95	0.8	3.733
4.715	4.667	4.95	0.8	3.734
4.716	4.667	4.97	0.8	3.734
4.716	4.667	4.95	0.8	3.734
4.716	4.667	4.95	0.8	3.734
4.717	4.667	4.95	0.8	3.734
4.717	4.667	4.95	0.8	3.735
4.717	4.667	4.96	0.8	3.735
4.717	4.667	4.96	0.8	3.735
4.718	4.667	4.95	0.8	3.735
4.718	4.667	4.95	0.8	3.736
4.718	4.667	4.95	0.8	3.736
4.718	4.667	4.94	0.8	3.736
4.719	4.667	4.94	0.8	3.736
4.719	4.667	4.96	0.8	3.736
4.719	4.667	4.96	0.8	3.737
4.72	4.667	4.94	0.8	3.737
4.72	4.667	4.95	0.8	3.737
4.72	4.667	4.95	0.8	3.737
4.72	4.667	4.94	0.8	3.738
4.721	4.667	4.94	0.8	3.738
4.721	4.667	4.94	0.8	3.738
4.721	4.667	4.95	0.8	3.738
4.722	4.667	4.96	0.8	3.738
4.722	4.667	4.95	0.8	3.739
4.722	4.667	4.95	0.8	3.739
4.722	4.667	4.94	0.8	3.739
4.723	4.667	4.96	0.8	3.739
4.723	4.667	4.95	0.8	3.74
4.723	4.667	4.96	0.8	3.74
4.723	4.667	4.94	0.8	3.74
4.724	4.667	4.94	0.8	3.74
4.724	4.667	4.95	0.8	3.74
4.724	4.667	4.96	0.8	3.741
4.725	4.667	4.93	0.8	3.741
4.725	4.667	4.95	0.8	3.741
4.725	4.667	4.96	0.8	3.741
4.725	4.667	4.93	0.8	3.742
4.726	4.667	4.95	0.8	3.742
4.726	4.667	4.95	0.8	3.742
4.726	4.667	4.95	0.8	3.742
4.727	4.667	4.96	0.8	3.742
4.727	4.667	4.96	0.8	3.743
4.727	4.667	4.96	0.8	3.743
4.727	4.667	4.95	0.8	3.743
4.728	4.667	4.94	0.8	3.743
4.728	4.667	4.94	0.8	3.744
4.728	4.667	4.95	0.8	3.744
4.728	4.667	4.95	0.8	3.744
4.729	4.667	4.93	0.8	3.744
4.729	4.667	4.95	0.8	3.744
4.729	4.667	4.96	0.8	3.745
4.73	4.667	4.93	0.8	3.745
4.73	4.667	4.96	0.8	3.745
4.73	4.667	4.93	0.8	3.745
4.73	4.667	4.95	0.8	3.746
4.731	4.667	4.93	0.8	3.746
4.731	4.667	4.94	0.8	3.746
4.731	4.667	4.94	0.8	3.746
4.732	4.667	4.94	0.8	3.746
4.732	4.683	4.94	0.8	3.747
4.732	4.683	4.94	0.8	3.747
4.732	4.683	4.94	0.8	3.747
4.733	4.683	4.94	0.8	3.747
4.733	4.683	4.94	0.8	3.748
4.733	4.683	4.94	0.8	3.748
4.734	4.683	4.94	0.8	3.748
4.734	4.683	4.94	0.8	3.748
4.734	4.683	4.94	0.8	3.748
4.734	4.683	4.95	0.8	3.749
4.735	4.683	4.94	0.8	3.749
4.735	4.683	4.94	0.8	3.749
4.735	4.683	4.95	0.8	3.749
4.735	4.683	4.95	0.8	3.75
4.736	4.683	4.94	0.8	3.75
4.736	4.683	4.94	0.8	3.75
4.736	4.683	4.94	0.8	3.75
4.737	4.683	4.93	0.8	3.75
4.737	4.683	4.93	0.8	3.751
4.737	4.683	4.95	0.8	3.751
4.737	4.683	4.94	0.8	3.751
4.738	4.683	4.94	0.8	3.751
4.738	4.683	4.94	0.8	3.752
4.738	4.683	4.94	0.8	3.752
4.739	4.683	4.94	0.8	3.752
4.739	4.683	4.93	0.8	3.752
4.739	4.683	4.95	0.8	3.752
4.739	4.683	4.94	0.8	3.753
4.74	4.683	4.94	0.8	3.753
4.74	4.683	4.94	0.8	3.753
4.74	4.683	4.94	0.8	3.753
4.741	4.683	4.95	0.8	3.754
4.741	4.683	4.93	0.8	3.754
4.741	4.683	4.95	0.8	3.754
4.741	4.683	4.92	0.8	3.754
4.742	4.683	4.93	0.8	3.754
4.742	4.683	4.94	0.8	3.755
4.742	4.683	4.94	0.8	3.755
4.743	4.683	4.95	0.8	3.755
4.743	4.683	4.94	0.8	3.755
4.743	4.683	4.94	0.8	3.756
4.743	4.683	4.93	0.8	3.756
4.744	4.683	4.95	0.8	3.756
4.744	4.683	4.94	0.8	3.756
4.744	4.683	4.95	0.8	3.756
4.745	4.683	4.95	0.8	3.757
4.745	4.683	4.93	0.8	3.757
4.745	4.683	4.94	0.8	3.757
4.745	4.683	4.94	0.8	3.757
4.746	4.683	4.94	0.8	3.758
4.746	4.683	4.93	0.8	3.758
4.746	4.683	4.92	0.8	3.758
4.746	4.683	4.93	0.8	3.758
4.747	4.683	4.95	0.8	3.758
4.747	4.683	4.93	0.8	3.759
4.747	4.683	4.93	0.8	3.759
4.748	4.683	4.93	0.8	3.759
4.748	4.683	4.95	0.8	3.759
4.748	4.683	4.94	0.8	3.76
4.748	4.683	4.93	0.8	3.76
4.749	4.7	4.94	0.8	3.76
4.749	4.7	4.94	0.8	3.76
4.749	4.7	4.94	0.8	3.76
4.75	4.7	4.94	0.8	3.761
4.75	4.7	4.94	0.8	3.761
4.75	4.7	4.94	0.8	3.761
4.75	4.7	4.94	0.8	3.761
4.751	4.7	4.94	0.8	3.762
4.751	4.7	4.92	0.8	3.762
4.751	4.7	4.95	0.8	3.762
4.751	4.7	4.95	0.8	3.762
4.752	4.7	4.94	0.8	3.762
4.752	4.7	4.93	0.8	3.763
4.752	4.7	4.93	0.8	3.763
4.753	4.7	4.94	0.8	3.763
4.753	4.7	4.94	0.8	3.763
4.753	4.7	4.93	0.8	3.764
4.753	4.7	4.93	0.8	3.764
4.754	4.7	4.93	0.8	3.764
4.754	4.7	4.94	0.8	3.764
4.754	4.7	4.92	0.8	3.764
4.755	4.7	4.93	0.8	3.765
4.755	4.7	4.94	0.8	3.765
4.755	4.7	4.93	0.8	3.765
4.755	4.7	4.94	0.8	3.765
4.756	4.7	4.93	0.8	3.766
4.756	4.7	4.94	0.8	3.766
4.756	4.7	4.94	0.8	3.766
4.756	4.7	4.93	0.8	3.766
4.757	4.7	4.93	0.8	3.766
4.757	4.7	4.93	0.8	3.767
4.757	4.7	4.93	0.8	3.767
4.758	4.7	4.93	0.8	3.767
4.758	4.7	4.93	0.8	3.767
4.758	4.7	4.92	0.8	3.768
4.758	4.7	4.92	0.8	3.768
4.759	4.7	4.93	0.8	3.768
4.759	4.7	4.94	0.8	3.768
4.759	4.7	4.93	0.8	3.768
4.76	4.7	4.93	0.8	3.769
4.76	4.7	4.93	0.8	3.769
4.76	4.7	4.93	0.8	3.769
4.76	4.7	4.94	0.8	3.769
4.761	4.7	4.93	0.8	3.77
4.761	4.7	4.94	0.8	3.77
4.761	4.7	4.94	0.8	3.77
4.762	4.7	4.93	0.8	3.77
4.762	4.7	4.93	0.8	3.77
4.762	4.7	4.93	0.8	3.771
4.762	4.7	4.92	0.8	3.771
4.763	4.7	4.93	0.8	3.771
4.763	4.7	4.92	0.8	3.771
4.763	4.7	4.92	0.8	3.772
4.764	4.7	4.92	0.8	3.772
4.764	4.7	4.92	0.8	3.772
4.764	4.7	4.92	0.8	3.772
4.764	4.7	4.94	0.8	3.772
4.765	4.7	4.94	0.8	3.773
4.765	4.7	4.93	0.8	3.773
4.765	4.7	4.92	0.8	3.773
4.765	4.717	4.92	0.8	3.773
4.766	4.717	4.93	0.8	3.774
4.766	4.717	4.92	0.8	3.774
4.766	4.717	4.92	0.8	3.774
4.767	4.717	4.93	0.8	3.774
4.767	4.717	4.93	0.8	3.774
4.767	4.717	4.94	0.8	3.775
4.767	4.717	4.94	0.8	3.775
4.768	4.717	4.92	0.8	3.775
4.768	4.717	4.92	0.8	3.775
4.768	4.717	4.92	0.8	3.776
4.769	4.717	4.93	0.8	3.776
4.769	4.717	4.91	0.8	3.776
4.769	4.717	4.91	0.8	3.776
4.769	4.717	4.93	0.8	3.776
4.77	4.717	4.91	0.8	3.777
4.77	4.717	4.93	0.8	3.777
4.77	4.717	4.93	0.8	3.777
4.771	4.717	4.92	0.8	3.777
4.771	4.717	4.91	0.8	3.778
4.771	4.717	4.93	0.8	3.778
4.771	4.717	4.92	0.8	3.778
4.772	4.717	4.92	0.8	3.778
4.772	4.717	4.92	0.8	3.778
4.772	4.717	4.91	0.8	3.779
4.773	4.717	4.91	0.8	3.779
4.773	4.717	4.92	0.8	3.779
4.773	4.717	4.92	0.8	3.779
4.773	4.717	4.92	0.8	3.78
4.774	4.717	4.93	0.8	3.78
4.774	4.717	4.93	0.8	3.78
4.774	4.717	4.92	0.8	3.78
4.775	4.717	4.93	0.8	3.78
4.775	4.717	4.92	0.8	3.781
4.775	4.717	4.92	0.8	3.781
4.775	4.717	4.93	0.8	3.781
4.776	4.717	4.93	0.8	3.781
4.776	4.717	4.91	0.8	3.782
4.776	4.717	4.92	0.8	3.782
4.776	4.717	4.92	0.8	3.782
4.777	4.717	4.92	0.8	3.782
4.777	4.717	4.93	0.8	3.782
4.777	4.717	4.93	0.8	3.783
4.778	4.717	4.93	0.8	3.783
4.778	4.717	4.91	0.8	3.783
4.778	4.717	4.92	0.8	3.783
4.778	4.717	4.92	0.8	3.784
4.779	4.717	4.92	0.8	3.784
4.779	4.717	4.92	0.8	3.784
4.779	4.717	4.91	0.8	3.784
4.78	4.717	4.91	0.8	3.784
4.78	4.717	4.91	0.8	3.785
4.78	4.717	4.91	0.8	3.785
4.78	4.717	4.91	0.8	3.785
4.781	4.717	4.92	0.8	3.785
4.781	4.717	4.92	0.8	3.786
4.781	4.717	4.92	0.8	3.786
4.781	4.717	4.92	0.8	3.786
4.782	4.717	4.92	0.8	3.786
4.782	4.717	4.91	0.8	3.786
4.782	4.733	4.93	0.8	3.787
4.783	4.733	4.92	0.8	3.787
4.783	4.733	4.91	0.8	3.787
4.783	4.733	4.93	0.8	3.787
4.783	4.733	4.91	0.8	3.788
4.784	4.733	4.91	0.8	3.788
4.784	4.733	4.91	0.8	3.788
4.784	4.733	4.92	0.8	3.788
4.785	4.733	4.92	0.8	3.788
4.785	4.733	4.92	0.8	3.789
4.785	4.733	4.91	0.8	3.789
4.785	4.733	4.91	0.8	3.789
4.786	4.733	4.91	0.8	3.789
4.786	4.733	4.91	0.8	3.79
4.786	4.733	4.93	0.8	3.79
4.786	4.733	4.91	0.8	3.79
4.787	4.733	4.91	0.8	3.79
4.787	4.733	4.91	0.8	3.79
4.787	4.733	4.92	0.8	3.791
4.788	4.733	4.92	0.8	3.791
4.788	4.733	4.91	0.8	3.791
4.788	4.733	4.92	0.8	3.791
4.788	4.733	4.91	0.8	3.792
4.789	4.733	4.92	0.8	3.792
4.789	4.733	4.92	0.8	3.792
4.789	4.733	4.92	0.8	3.792
4.79	4.733	4.92	0.8	3.792
4.79	4.733	4.91	0.8	3.793
4.79	4.733	4.91	0.8	3.793
4.79	4.733	4.91	0.8	3.793
4.791	4.733	4.91	0.8	3.793
4.791	4.733	4.91	0.8	3.794
4.791	4.733	4.91	0.8	3.794
4.792	4.733	4.91	0.8	3.794
4.792	4.733	4.92	0.8	3.794
4.792	4.733	4.91	0.8	3.794
4.792	4.733	4.91	0.8	3.795
4.793	4.733	4.91	0.8	3.795
4.793	4.733	4.92	0.8	3.795
4.793	4.733	4.91	0.8	3.795
4.794	4.733	4.91	0.8	3.796
4.794	4.733	4.91	0.8	3.796
4.794	4.733	4.92	0.8	3.796
4.794	4.733	4.91	0.8	3.796
4.795	4.733	4.91	0.8	3.796
4.795	4.733	4.92	0.8	3.797
4.795	4.733	4.91	0.8	3.797
4.795	4.733	4.91	0.8	3.797
4.796	4.733	4.91	0.8	3.797
4.796	4.733	4.91	0.8	3.798
4.796	4.733	4.91	0.8	3.798
4.797	4.733	4.91	0.8	3.798
4.797	4.733	4.91	0.8	3.798
4.797	4.733	4.91	0.8	3.798
4.797	4.733	4.91	0.8	3.799
4.798	4.733	4.91	0.8	3.799
4.798	4.733	4.91	0.8	3.799
4.798	4.733	4.91	0.8	3.799
4.799	4.733	4.91	0.8	3.8
4.799	4.733	4.91	0.8	3.8
4.799	4.75	4.91	0.8	3.8
4.799	4.75	4.91	0.8	3.8
4.8	4.75	4.91	0.8	3.8
4.8	4.75	4.91	0.8	3.801
4.8	4.75	4.91	0.8	3.801
4.801	4.75	4.9	0.8	3.801
4.801	4.75	4.92	0.8	3.801
4.801	4.75	4.91	0.8	3.802
4.801	4.75	4.91	0.8	3.802
4.802	4.75	4.91	0.8	3.802
4.802	4.75	4.9	0.8	3.802
4.802	4.75	4.91	0.8	3.802
4.803	4.75	4.91	0.8	3.803
4.803	4.75	4.91	0.8	3.803
4.803	4.75	4.92	0.8	3.803
4.803	4.75	4.92	0.8	3.803
4.804	4.75	4.91	0.8	3.804
4.804	4.75	4.91	0.8	3.804
4.804	4.75	4.91	0.8	3.804
4.804	4.75	4.91	0.8	3.804
4.805	4.75	4.91	0.8	3.804
4.805	4.75	4.91	0.8	3.805
4.805	4.75	4.91	0.8	3.805
4.806	4.75	4.9	0.8	3.805
4.806	4.75	4.92	0.8	3.805
4.806	4.75	4.91	0.8	3.806
4.806	4.75	4.91	0.8	3.806
4.807	4.75	4.91	0.8	3.806
4.807	4.75	4.91	0.8	3.806
4.807	4.75	4.91	0.8	3.806
4.808	4.75	4.91	0.8	3.807
4.808	4.75	4.91	0.8	3.807
4.808	4.75	4.91	0.8	3.807
4.808	4.75	4.91	0.8	3.807
4.809	4.75	4.9	0.8	3.808
4.809	4.75	4.91	0.8	3.808
4.809	4.75	4.91	0.8	3.808
4.809	4.75	4.91	0.8	3.808
4.81	4.75	4.9	0.8	3.808
4.81	4.75	4.9	0.8	3.809
4.81	4.75	4.9	0.8	3.809
4.811	4.75	4.9	0.8	3.809
4.811	4.75	4.91	0.8	3.809
4.811	4.75	4.9	0.8	3.81
4.811	4.75	4.9	0.8	3.81
4.812	4.75	4.9	0.8	3.81
4.812	4.75	4.91	0.8	3.81
4.812	4.75	4.9	0.8	3.81
4.813	4.75	4.9	0.8	3.811
4.813	4.75	4.91	0.8	3.811
4.813	4.75	4.89	0.8	3.811
4.813	4.75	4.91	0.8	3.811
4.814	4.75	4.91	0.8	3.812
4.814	4.75	4.91	0.8	3.812
4.814	4.75	4.91	0.8	3.812
4.814	4.75	4.91	0.8	3.812
4.815	4.75	4.91	0.8	3.812
4.815	4.75	4.91	0.8	3.813
4.815	4.75	4.91	0.8	3.813
4.816	4.75	4.9	0.8	3.813
4.816	4.767	4.91	0.8	3.813
4.816	4.767	4.91	0.8	3.814
4.816	4.767	5.03	0.8	3.814
4.817	4.767	5.03	0.8	3.814
4.817	4.767	5.04	0.8	3.814
4.817	4.767	5.04	0.8	3.814
4.818	4.767	5.04	0.8	3.815
4.818	4.767	5.03	0.8	3.815
4.818	4.767	5.04	0.8	3.815
4.818	4.767	5.03	0.8	3.815
4.819	4.767	5.05	0.8	3.816
4.819	4.767	5.03	0.8	3.816
4.819	4.767	5.05	0.8	3.816
4.82	4.767	5.04	0.8	3.816
4.82	4.767	5.03	0.8	3.816
4.82	4.767	5.02	0.8	3.817
4.82	4.767	5.02	0.8	3.817
4.821	4.767	5.02	0.8	3.817
4.821	4.767	5.02	0.8	3.817
4.821	4.767	5.03	0.8	3.818
4.822	4.767	5.04	0.8	3.818
4.822	4.767	5.03	0.8	3.818
4.822	4.767	5.03	0.8	3.818
4.822	4.767	5.02	0.8	3.818
4.823	4.767	5.03	0.8	3.819
4.823	4.767	5.03	0.8	3.819
4.823	4.767	5.03	0.8	3.819
4.824	4.767	5.04	0.8	3.819
4.824	4.767	5.03	0.8	3.82
4.824	4.767	5.04	0.8	3.82
4.824	4.767	5.04	0.8	3.82
4.825	4.767	5.05	0.8	3.82
4.825	4.767	5.03	0.8	3.82
4.825	4.767	5.01	0.8	3.821
4.825	4.767	5.0	0.8	3.821
4.826	4.767	5.03	0.8	3.821
4.826	4.767	5.04	0.8	3.821
4.826	4.767	5.01	0.8	3.822
4.827	4.767	5.02	0.8	3.822
4.827	4.767	5.02	0.8	3.822
4.827	4.767	5.04	0.8	3.822
4.827	4.767	5.03	0.8	3.822
4.828	4.767	5.02	0.8	3.823
4.828	4.767	5.02	0.8	3.823
4.828	4.767	5.03	0.8	3.823
4.829	4.767	5.02	0.8	3.823
4.829	4.767	5.04	0.8	3.824
4.829	4.767	5.01	0.8	3.824
4.829	4.767	5.03	0.8	3.824
4.83	4.767	5.03	0.8	3.824
4.83	4.767	5.02	0.8	3.824
4.83	4.767	5.02	0.8	3.825
4.831	4.767	5.02	0.8	3.825
4.831	4.767	5.0	0.8	3.825
4.831	4.767	5.03	0.8	3.825
4.831	4.767	5.03	0.8	3.826
4.832	4.767	5.02	0.8	3.826
4.832	4.767	5.02	0.8	3.826
4.832	4.767	5.02	0.8	3.826
4.832	4.767	5.02	0.8	3.826
4.833	4.783	5.02	0.8	3.827
4.833	4.783	5.03	0.8	3.827
4.833	4.783	5.02	0.8	3.827
4.834	4.783	5.01	0.8	3.827
4.834	4.783	5.01	0.8	3.828
4.834	4.783	5.01	0.8	3.828
4.834	4.783	5.02	0.8	3.828
4.835	4.783	5.01	0.8	3.828
4.835	4.783	5.03	0.8	3.828
4.835	4.783	5.02	0.8	3.829
4.836	4.783	5.01	0.8	3.829
4.836	4.783	5.02	0.8	3.829
4.836	4.783	5.02	0.8	3.829
4.836	4.783	5.01	0.8	3.83
4.837	4.783	5.02	0.8	3.83
4.837	4.783	5.03	0.8	3.83
4.837	4.783	5.03	0.8	3.83
4.837	4.783	5.02	0.8	3.83
4.838	4.783	5.01	0.8	3.831
4.838	4.783	5.03	0.8	3.831
4.838	4.783	5.0	0.8	3.831
4.839	4.783	5.0	0.8	3.831
4.839	4.783	5.01	0.8	3.832
4.839	4.783	5.02	0.8	3.832
4.839	4.783	5.02	0.8	3.832
4.84	4.783	5.02	0.8	3.832
4.84	4.783	5.02	0.8	3.832
4.84	4.783	5.01	0.8	3.833
4.841	4.783	5.03	0.8	3.833
4.841	4.783	5.01	0.8	3.833
4.841	4.783	5.01	0.8	3.833
4.841	4.783	5.0	0.8	3.834
4.842	4.783	5.01	0.8	3.834
4.842	4.783	5.01	0.8	3.834
4.842	4.783	5.0	0.8	3.834
4.842	4.783	5.01	0.8	3.834
4.843	4.783	5.01	0.8	3.835
4.843	4.783	5.02	0.8	3.835
4.843	4.783	5.02	0.8	3.835
4.844	4.783	5.01	0.8	3.835
4.844	4.783	5.02	0.8	3.836
4.844	4.783	5.0	0.8	3.836
4.844	4.783	5.0	0.8	3.836
4.845	4.783	5.02	0.8	3.836
4.845	4.783	5.02	0.8	3.836
4.845	4.783	5.02	0.8	3.837
4.846	4.783	5.02	0.8	3.837
4.846	4.783	5.01	0.8	3.837
4.846	4.783	5.0	0.8	3.837
