Time [s]	Sensor 1: Pt1000-2wire @Keysight [°C]	Sensor 2: BME280 @I2C [°C]	Sensor 3: DS18B20 @GPIO [°C]	Sensor 4: DS18B20 @GPIO [°C]	Sensor 5: DS18B20 @GPIO [°C]	Sensor 6: OPUS20 @LAN [°C]
1571.66	23.6954271	23.55654748827219	23.75	24.0	23.875	23.549795150756836
1576.22	23.7000724	23.561678066808962	23.8125	24.0	23.875	23.549795150756836
1580.8	23.7037663	23.561678066808962	23.75	24.0	23.875	23.549795150756836
1585.32	23.7077143	23.566808645636776	23.8125	24.0	23.875	23.549795150756836
1589.86	23.7151823	23.58220038386644	23.75	24.0	23.875	23.549795150756836
1594.39	23.7176889	23.571939224755624	23.75	24.0	23.875	23.549795150756836
1598.93	23.7211569	23.597592124715447	23.8125	24.0	23.875	23.549795150756836
1603.42	23.7149048	23.597592124715447	23.75	24.0	23.875	23.549795150756836
1608.08	23.7090812	23.607853286736646	23.8125	24.0	23.875	23.549795150756836
1612.63	23.7088037	23.602722705580526	23.75	24.0	23.875	23.549795150756836
1617.2	23.7138255	23.63350619688281	23.75	24.0	23.875	23.549795150756836
1621.76	23.7201906	23.623245031951228	23.75	24.0	23.875	23.549795150756836
1626.29	23.7229996	23.607853286736646	23.8125	24.0	23.875	23.549795150756836
1630.83	23.7282087	23.628375614271498	23.75	24.0	23.875	23.549795150756836
1635.36	23.7297436	23.618114449921997	23.75	24.0	23.875	23.549795150756836
1639.91	23.7349595	23.618114449921997	23.75	24.0	23.875	23.549795150756836
1644.47	23.7412759	23.6129838681838	23.8125	24.0	23.875	23.564865112304688
1649.03	23.743648	23.628375614271498	23.75	24.0	23.875	23.564865112304688
1653.6	23.7501269	23.63350619688281	23.8125	24.0	23.875	23.564865112304688
1658.17	23.7528512	23.628375614271498	23.75	24.0	23.8125	23.564865112304688
1662.71	23.7575734	23.6129838681838	23.75	24.0	23.875	23.564865112304688
1667.29	23.762292	23.618114449921997	23.8125	24.0	23.875	23.564865112304688
1671.84	23.7637429	23.623245031951228	23.75	24.0	23.875	23.564865112304688
1676.34	23.7640042	23.607853286736646	23.8125	24.0	23.875	23.564865112304688
1680.89	23.7678583	23.6129838681838	23.8125	24.0	23.875	23.564865112304688
1685.43	23.7699909	23.623245031951228	23.8125	24.0	23.875	23.564865112304688
1689.99	23.7759917	23.602722705580526	23.75	24.0	23.875	23.564865112304688
1694.55	23.7797862	23.597592124715447	23.8125	24.0	23.875	23.564865112304688
1699.13	23.7820665	23.566808645636776	23.8125	24.0	23.875	23.564865112304688
1703.65	23.7852142	23.58220038386644	23.75	24.0	23.875	23.564865112304688
1708.15	23.7893211	23.592461544141408	23.8125	24.0	23.875	23.564865112304688
1712.69	23.7943986	23.607853286736646	23.75	24.0	23.875	23.564865112304688
1717.2	23.7970473	23.623245031951228	23.6875	24.0	23.875	23.564865112304688
1721.71	23.7962584	23.63350619688281	23.75	24.0	23.875	23.564865112304688
1726.24	23.7946177	23.628375614271498	23.75	23.9375	23.875	23.564865112304688
1730.81	23.7919466	23.607853286736646	23.8125	24.0	23.875	23.564865112304688
1735.35	23.7908968	23.597592124715447	23.75	24.0	23.875	23.564865112304688
1739.9	23.7944034	23.587330963858403	23.8125	24.0	23.875	23.564865112304688
1744.39	23.7945038	23.597592124715447	23.75	23.9375	23.875	23.564865112304688
1748.94	23.7956471	23.602722705580526	23.8125	23.9375	23.875	23.564865112304688
1753.47	23.7959789	23.602722705580526	23.75	23.9375	23.875	23.564865112304688
1757.98	23.7946816	23.57706980416551	23.75	23.9375	23.875	23.564865112304688
1762.47	23.7993005	23.58220038386644	23.75	24.0	23.875	23.564865112304688
1767.06	23.7966484	23.566808645636776	23.75	24.0	23.875	23.579927444458008
1771.61	23.7950642	23.55654748827219	23.75	24.0	23.875	23.579927444458008
1776.16	23.7930355	23.566808645636776	23.8125	24.0	23.875	23.579927444458008
1780.79	23.7920447	23.54628633207176	23.75	24.0	23.875	23.579927444458008
1785.38	23.7903497	23.551416910026454	23.75	24.0	23.875	23.579927444458008
1789.98	23.790836	23.57706980416551	23.75	24.0	23.875	23.579927444458008
1794.56	23.7894718	23.566808645636776	23.75	24.0	23.875	23.579927444458008
1799.1	23.7886887	23.54628633207176	23.75	24.0	23.875	23.579927444458008
1803.65	23.7900648	23.551416910026454	23.8125	24.0	23.875	23.579927444458008
1808.14	23.7942376	23.571939224755624	23.8125	24.0	23.875	23.579927444458008
1812.68	23.7990846	23.58220038386644	23.8125	24.0	23.875	23.579927444458008
1817.28	23.8036442	23.58220038386644	23.75	24.0	23.875	23.579927444458008
1821.83	23.7994276	23.58220038386644	23.75	24.0	23.875	23.579927444458008
1826.39	23.7962523	23.597592124715447	23.75	24.0	23.875	23.579927444458008
1830.95	23.7821624	23.587330963858403	23.75	24.0	23.875	23.579927444458008
1835.5	23.7707616	23.561678066808962	23.75	24.0	23.8125	23.579927444458008
1839.98	23.7663956	23.54628633207176	23.75	24.0	23.8125	23.579927444458008
1844.49	23.7697179	23.55654748827219	23.75	23.9375	23.875	23.579927444458008
1849.04	23.77127	23.587330963858403	23.75	24.0	23.875	23.579927444458008
1853.6	23.777013	23.587330963858403	23.75	23.9375	23.875	23.579927444458008
1858.15	23.7820551	23.602722705580526	23.6875	24.0	23.875	23.579927444458008
1862.7	23.7906843	23.607853286736646	23.8125	23.9375	23.875	23.579927444458008
1867.27	23.7958885	23.63350619688281	23.8125	23.9375	23.875	23.579927444458008
1871.83	23.8008355	23.643767362978544	23.75	23.9375	23.875	23.579927444458008
1876.43	23.8083992	23.628375614271498	23.8125	23.9375	23.875	23.579927444458008
1880.95	23.807191	23.628375614271498	23.75	23.9375	23.8125	23.579927444458008
1885.56	23.8065508	23.623245031951228	23.6875	23.9375	23.8125	23.594995498657227
1890.11	23.8070245	23.623245031951228	23.75	23.9375	23.8125	23.594995498657227
1894.72	23.8084007	23.638636779785156	23.75	23.9375	23.8125	23.594995498657227
1899.27	23.8092198	23.63350619688281	23.75	23.9375	23.8125	23.594995498657227
1903.79	23.8112223	23.628375614271498	23.6875	23.9375	23.8125	23.594995498657227
1908.34	23.8145373	23.648897946462967	23.6875	23.9375	23.8125	23.594995498657227
1912.88	23.8175885	23.648897946462967	23.75	23.9375	23.875	23.594995498657227
1917.43	23.8212105	23.648897946462967	23.75	23.9375	23.875	23.594995498657227
1922.03	23.8219988	23.648897946462967	23.75	23.9375	23.875	23.594995498657227
1926.59	23.8235154	23.669420283311048	23.75	23.9375	23.875	23.594995498657227
1931.13	23.8224588	23.654028530238428	23.75	23.9375	23.875	23.594995498657227
1935.66	23.8129703	23.648897946462967	23.6875	23.9375	23.875	23.594995498657227
1940.24	23.8067922	23.628375614271498	23.6875	23.9375	23.8125	23.594995498657227
1944.78	23.8021574	23.618114449921997	23.75	23.9375	23.8125	23.625123977661133
1949.31	23.799662	23.597592124715447	23.75	23.9375	23.875	23.625123977661133
1953.85	23.7996046	23.602722705580526	23.75	23.9375	23.8125	23.625123977661133
1958.43	23.7951112	23.592461544141408	23.75	23.9375	23.875	23.625123977661133
1963.04	23.7935417	23.57706980416551	23.75	23.9375	23.8125	23.625123977661133
1967.58	23.7966285	23.587330963858403	23.6875	23.9375	23.875	23.625123977661133
1972.08	23.8010098	23.597592124715447	23.75	23.9375	23.8125	23.625123977661133
1976.62	23.8022392	23.58220038386644	23.6875	23.9375	23.875	23.625123977661133
1981.13	23.8030368	23.597592124715447	23.75	23.9375	23.875	23.625123977661133
1985.69	23.8028818	23.607853286736646	23.75	23.9375	23.8125	23.625123977661133
1990.24	23.8068975	23.628375614271498	23.8125	23.9375	23.875	23.625123977661133
1994.77	23.8125153	23.628375614271498	23.6875	23.9375	23.875	23.625123977661133
1999.3	23.8190949	23.654028530238428	23.6875	23.9375	23.875	23.625123977661133
2003.86	23.8240535	23.648897946462967	23.6875	23.9375	23.875	23.625123977661133
2008.4	23.8262087	23.654028530238428	23.75	23.9375	23.875	23.625123977661133
2012.95	23.8282029	23.643767362978544	23.75	23.9375	23.875	23.625123977661133
2017.51	23.820531	23.618114449921997	23.75	23.9375	23.875	23.625123977661133
2022.08	23.8140457	23.592461544141408	23.75	24.0	23.875	23.625123977661133
2026.65	23.8081328	23.587330963858403	23.75	24.0	23.875	23.625123977661133
2031.23	23.8006676	23.592461544141408	23.75	24.0	23.875	23.625123977661133
2035.8	23.7956991	23.587330963858403	23.75	24.0	23.875	23.625123977661133
2040.29	23.7976898	23.628375614271498	23.8125	24.0	23.875	23.625123977661133
2044.8	23.7972999	23.618114449921997	23.75	24.0	23.875	23.625123977661133
2049.37	23.7918189	23.602722705580526	23.8125	24.0	23.875	23.625123977661133
2053.93	23.7923404	23.618114449921997	23.8125	24.0	23.875	23.625123977661133
2058.48	23.7968857	23.618114449921997	23.75	24.0	23.9375	23.625123977661133
2063.03	23.7952805	23.597592124715447	23.8125	24.0	23.9375	23.625123977661133
2067.61	23.7878227	23.587330963858403	23.875	24.0625	23.9375	23.636526107788086
2072.17	23.7864487	23.587330963858403	23.8125	24.0625	23.9375	23.636526107788086
2076.76	23.780288	23.592461544141408	23.8125	24.0625	23.9375	23.636526107788086
2081.31	23.7789708	23.587330963858403	23.8125	24.0625	23.9375	23.636526107788086
2085.82	23.7777872	23.566808645636776	23.8125	24.0625	23.9375	23.636526107788086
2090.44	23.7820577	23.566808645636776	23.8125	24.0625	23.9375	23.636526107788086
2094.95	23.7908313	23.57706980416551	23.8125	24.0625	23.9375	23.636526107788086
2099.52	23.7975675	23.587330963858403	23.8125	24.0625	23.9375	23.636526107788086
2104.1	23.801274	23.597592124715447	23.875	24.0625	23.9375	23.636526107788086
2108.64	23.7999946	23.607853286736646	23.875	24.0	23.9375	23.636526107788086
2113.21	23.7990501	23.602722705580526	23.8125	24.0625	23.9375	23.636526107788086
2117.77	23.793665	23.58220038386644	23.875	24.0625	23.9375	23.636526107788086
2122.3	23.7915174	23.58220038386644	23.8125	24.0625	23.9375	23.636526107788086
2126.86	23.7970176	23.607853286736646	23.8125	24.0625	23.9375	23.636526107788086
2131.31	23.8013373	23.607853286736646	23.75	24.0625	23.9375	23.636526107788086
2135.87	23.8074085	23.602722705580526	23.875	24.0	23.9375	23.636526107788086
2140.51	23.8115275	23.597592124715447	23.8125	24.0	23.9375	23.636526107788086
2145.02	23.8162233	23.623245031951228	23.8125	24.0	23.875	23.636526107788086
2149.6	23.8223055	23.628375614271498	23.8125	24.0	23.875	23.636526107788086
2154.14	23.8250276	23.623245031951228	23.8125	24.0	23.875	23.636526107788086
2158.63	23.8279786	23.597592124715447	23.8125	24.0	23.875	23.636526107788086
2163.22	23.8287855	23.587330963858403	23.8125	24.0	23.875	23.636526107788086
2167.75	23.8267726	23.6129838681838	23.8125	24.0	23.875	23.636526107788086
2172.3	23.8242123	23.6129838681838	23.8125	24.0	23.875	23.636526107788086
2176.86	23.8171456	23.607853286736646	23.75	24.0	23.875	23.636526107788086
2181.44	23.8092013	23.592461544141408	23.75	24.0	23.875	23.636526107788086
2185.98	23.8039292	23.587330963858403	23.8125	24.0	23.875	23.636526107788086
2190.56	23.80426	23.602722705580526	23.8125	24.0	23.875	23.636526107788086
2195.12	23.7993451	23.602722705580526	23.75	24.0	23.875	23.636526107788086
2199.66	23.7956929	23.623245031951228	23.8125	24.0	23.875	23.636526107788086
2204.24	23.7919267	23.602722705580526	23.75	24.0	23.875	23.636526107788086
2208.79	23.7929995	23.623245031951228	23.8125	23.9375	23.875	23.636526107788086
2213.38	23.7917452	23.607853286736646	23.75	24.0	23.875	23.636526107788086
2217.92	23.7878989	23.602722705580526	23.75	23.9375	23.8125	23.636526107788086
2222.49	23.7888101	23.592461544141408	23.75	23.9375	23.8125	23.636526107788086
2227.05	23.7956662	23.597592124715447	23.75	23.9375	23.8125	23.636526107788086
2231.63	23.8000832	23.618114449921997	23.75	23.9375	23.8125	23.636526107788086
2236.16	23.7975841	23.6129838681838	23.6875	23.9375	23.8125	23.636526107788086
2240.72	23.795437	23.618114449921997	23.75	23.9375	23.8125	23.636526107788086
2245.29	23.7962229	23.628375614271498	23.75	23.9375	23.8125	23.651594161987305
2249.84	23.7865859	23.623245031951228	23.75	23.9375	23.8125	23.651594161987305
2254.41	23.7790219	23.592461544141408	23.6875	23.9375	23.8125	23.651594161987305
2258.99	23.7736219	23.57706980416551	23.6875	23.9375	23.875	23.651594161987305
2263.54	23.7597201	23.566808645636776	23.75	23.9375	23.8125	23.651594161987305
2268.09	23.7500286	23.571939224755624	23.75	23.9375	23.8125	23.651594161987305
2272.79	23.7387436	23.54628633207176	23.6875	23.9375	23.8125	23.651594161987305
2277.37	23.7311936	23.525764023163354	23.75	23.9375	23.875	23.651594161987305
2281.93	23.7368345	23.515502870455386	23.75	23.9375	23.875	23.651594161987305
2286.47	23.741519	23.54628633207176	23.75	23.9375	23.875	23.651594161987305
2291.03	23.7458215	23.55654748827219	23.75	24.0	23.875	23.651594161987305
2295.61	23.750833	23.566808645636776	23.75	24.0	23.875	23.651594161987305
2300.17	23.7519504	23.561678066808962	23.75	24.0	23.875	23.651594161987305
2304.77	23.7503968	23.566808645636776	23.75	23.9375	23.875	23.64792823791504
2309.29	23.7476624	23.55654748827219	23.75	23.9375	23.875	23.64792823791504
2313.83	23.7435993	23.54628633207176	23.6875	23.9375	23.875	23.64792823791504
2318.43	23.7438664	23.525764023163354	23.75	23.9375	23.875	23.64792823791504
2323.07	23.7452978	23.52063344666385	23.75	24.0	23.875	23.64792823791504
2327.6	23.7488329	23.541155754408102	23.75	24.0	23.875	23.64792823791504
2332.18	23.7541424	23.55654748827219	23.75	24.0	23.875	23.64792823791504
2336.74	23.7596535	23.571939224755624	23.75	24.0	23.875	23.64792823791504
2341.3	23.7625129	23.566808645636776	23.75	24.0	23.9375	23.64792823791504
2345.88	23.7612032	23.561678066808962	23.75	24.0	23.9375	23.64792823791504
2350.46	23.7592373	23.566808645636776	23.75	24.0	23.9375	23.64792823791504
2355.05	23.7554105	23.57706980416551	23.75	24.0	23.875	23.64792823791504
2359.61	23.7556246	23.566808645636776	23.75	24.0	23.9375	23.64792823791504
2364.12	23.7632372	23.57706980416551	23.75	24.0	23.9375	23.64792823791504
2368.65	23.7650938	23.597592124715447	23.75	24.0625	23.9375	23.651594161987305
2373.18	23.7635658	23.57706980416551	23.75	24.0625	23.9375	23.651594161987305
2377.77	23.7550998	23.52063344666385	23.8125	24.0625	23.9375	23.651594161987305
2382.33	23.7483841	23.515502870455386	23.75	24.0625	23.9375	23.651594161987305
2386.84	23.742628	23.525764023163354	23.8125	24.0625	23.9375	23.651594161987305
2391.44	23.7386065	23.525764023163354	23.8125	24.0625	23.9375	23.651594161987305
2396.04	23.7388515	23.53602517703548	23.75	24.0625	23.9375	23.651594161987305
2400.57	23.7410838	23.525764023163354	23.8125	24.0625	23.9375	23.651594161987305
2405.12	23.7397116	23.54628633207176	23.75	24.0625	23.9375	23.651594161987305
2409.66	23.7366784	23.53602517703548	23.8125	24.0625	23.9375	23.651594161987305
2414.15	23.726825	23.525764023163354	23.75	24.0625	23.9375	23.651594161987305
2418.71	23.7193377	23.53602517703548	23.875	24.0625	23.9375	23.651594161987305
2423.27	23.7230784	23.54628633207176	23.8125	24.0625	23.9375	23.651594161987305
2427.84	23.7229518	23.525764023163354	23.8125	24.0625	23.9375	23.651594161987305
2432.4	23.7190666	23.53602517703548	23.875	24.0625	23.9375	23.651594161987305
2436.96	23.7111294	23.525764023163354	23.875	24.0625	23.9375	23.651594161987305
2441.52	23.7072351	23.515502870455386	23.8125	24.0625	23.9375	23.651594161987305
2446.08	23.7038861	23.525764023163354	23.8125	24.0625	23.9375	23.651594161987305
2450.66	23.703128	23.5308945999539	23.8125	24.0625	23.9375	23.651594161987305
2455.25	23.6964981	23.525764023163354	23.8125	24.0625	23.9375	23.651594161987305
2459.77	23.692806	23.52063344666385	23.8125	24.0625	23.9375	23.651594161987305
2464.33	23.6889009	23.505241718911567	23.8125	24.0625	23.9375	23.651594161987305
2468.89	23.6880222	23.515502870455386	23.8125	24.0625	23.9375	23.651594161987305
2473.47	23.6848777	23.500111143576213	23.8125	24.0625	24.0	23.651594161987305
2477.98	23.6823085	23.4949805685319	23.8125	24.125	24.0	23.651594161987305
2482.57	23.6833757	23.525764023163354	23.8125	24.0625	24.0	23.651594161987305
2487.12	23.6828769	23.551416910026454	23.875	24.0625	23.9375	23.651594161987305
2491.68	23.6785827	23.541155754408102	23.8125	24.0625	23.9375	23.651594161987305
2496.23	23.6809263	23.541155754408102	23.8125	24.0625	24.0	23.651594161987305
2500.84	23.681634	23.5308945999539	23.8125	24.0625	24.0	23.651594161987305
2505.38	23.6796822	23.5308945999539	23.8125	24.0625	24.0	23.651594161987305
2509.92	23.6795561	23.525764023163354	23.875	24.125	24.0	23.651594161987305
2514.47	23.6768065	23.515502870455386	23.875	24.125	24.0	23.651594161987305
2519.02	23.6731624	23.515502870455386	23.875	24.125	24.0	23.651594161987305
2523.6	23.6740584	23.53602517703548	23.8125	24.125	24.0	23.651594161987305
2528.15	23.6740329	23.53602517703548	23.875	24.125	24.0	23.651594161987305
2532.7	23.6746517	23.53602517703548	23.875	24.125	24.0	23.651594161987305
2537.27	23.678963	23.5308945999539	23.875	24.125	24.0	23.651594161987305
2541.84	23.6832238	23.53602517703548	23.875	24.125	24.0	23.651594161987305
2546.42	23.6795285	23.541155754408102	23.8125	24.125	24.0	23.651594161987305
2550.96	23.6725569	23.541155754408102	23.8125	24.125	24.0	23.651594161987305
2555.53	23.6657064	23.5308945999539	23.75	24.0625	24.0	23.651594161987305
2560.09	23.6681213	23.54628633207176	23.8125	24.0625	24.0	23.651594161987305
2564.69	23.6703319	23.53602517703548	23.8125	24.0625	23.9375	23.651594161987305
2569.24	23.6736446	23.525764023163354	23.8125	24.0625	23.9375	23.651594161987305
2573.74	23.6751131	23.52063344666385	23.8125	24.0625	23.9375	23.651594161987305
2578.35	23.6766747	23.525764023163354	23.875	24.0625	23.9375	23.651594161987305
2582.91	23.6771524	23.54628633207176	23.8125	24.0	23.875	23.651594161987305
2587.54	23.6756719	23.551416910026454	23.75	24.0	23.875	23.651594161987305
2592.12	23.6745479	23.566808645636776	23.75	24.0	23.875	23.651594161987305
2596.65	23.6727465	23.566808645636776	23.75	24.0	23.875	23.651594161987305
2601.23	23.6722457	23.566808645636776	23.75	24.0	23.875	23.651594161987305
2605.84	23.6746361	23.54628633207176	23.75	24.0	23.875	23.636526107788086
2610.37	23.6746903	23.551416910026454	23.75	24.0	23.875	23.636526107788086
2614.89	23.6759194	23.561678066808962	23.75	24.0	23.875	23.636526107788086
2619.4	23.6718466	23.566808645636776	23.8125	24.0	23.875	23.636526107788086
2623.91	23.6659861	23.566808645636776	23.75	24.0	23.875	23.636526107788086
2628.49	23.6637367	23.551416910026454	23.75	24.0	23.8125	23.636526107788086
2633.02	23.6630845	23.541155754408102	23.75	24.0	23.875	23.636526107788086
2637.62	23.6625878	23.541155754408102	23.75	23.9375	23.8125	23.636526107788086
2642.23	23.6533394	23.53602517703548	23.75	23.9375	23.8125	23.636526107788086
2646.77	23.6521834	23.510372294537955	23.75	23.9375	23.875	23.636526107788086
2651.27	23.653155	23.52063344666385	23.6875	24.0	23.875	23.636526107788086
2655.85	23.652475	23.54628633207176	23.75	23.9375	23.8125	23.636526107788086
2660.45	23.6592211	23.566808645636776	23.75	23.9375	23.8125	23.636526107788086
2664.98	23.6625628	23.566808645636776	23.75	24.0	23.875	23.655258178710938
2669.62	23.6596632	23.57706980416551	23.6875	24.0	23.8125	23.655258178710938
2674.17	23.6604207	23.566808645636776	23.75	23.9375	23.8125	23.655258178710938
2678.75	23.664225	23.561678066808962	23.75	23.9375	23.8125	23.655258178710938
2683.27	23.6656609	23.53602517703548	23.75	23.9375	23.8125	23.655258178710938
2687.81	23.6655807	23.551416910026454	23.75	24.0	23.8125	23.655258178710938
2692.32	23.6640523	23.55654748827219	23.6875	23.9375	23.8125	23.655258178710938
2696.88	23.6655029	23.571939224755624	23.6875	23.9375	23.8125	23.655258178710938
2701.43	23.6679731	23.566808645636776	23.6875	23.9375	23.8125	23.655258178710938
2706.0	23.6711304	23.566808645636776	23.6875	23.9375	23.8125	23.655258178710938
2710.54	23.6672244	23.551416910026454	23.75	23.9375	23.8125	23.655258178710938
2715.02	23.6654852	23.55654748827219	23.6875	23.9375	23.8125	23.655258178710938
2719.58	23.663486	23.55654748827219	23.6875	23.9375	23.8125	23.655258178710938
2724.17	23.666433	23.54628633207176	23.6875	23.9375	23.8125	23.655258178710938
2728.72	23.668005	23.54628633207176	23.6875	23.9375	23.8125	23.640188217163086
2733.3	23.6671962	23.54628633207176	23.6875	23.9375	23.8125	23.640188217163086
2737.8	23.6656824	23.54628633207176	23.6875	23.9375	23.8125	23.640188217163086
2742.32	23.6683969	23.53602517703548	23.75	23.9375	23.8125	23.640188217163086
2746.88	23.6657599	23.53602517703548	23.6875	23.9375	23.8125	23.640188217163086
2751.44	23.6682126	23.551416910026454	23.6875	23.9375	23.8125	23.640188217163086
2755.98	23.6688002	23.541155754408102	23.6875	23.9375	23.8125	23.640188217163086
2760.57	23.6680191	23.541155754408102	23.6875	23.9375	23.8125	23.640188217163086
2765.12	23.6688416	23.54628633207176	23.6875	23.9375	23.8125	23.640188217163086
2769.65	23.671915	23.55654748827219	23.6875	23.9375	23.8125	23.640188217163086
2774.16	23.6712677	23.55654748827219	23.75	23.9375	23.8125	23.640188217163086
2778.76	23.6716509	23.55654748827219	23.6875	23.9375	23.8125	23.640188217163086
2783.31	23.6664971	23.561678066808962	23.6875	23.9375	23.8125	23.640188217163086
2787.87	23.6687113	23.57706980416551	23.6875	23.9375	23.875	23.640188217163086
2792.41	23.6689879	23.571939224755624	23.6875	23.9375	23.8125	23.640188217163086
2796.96	23.6688981	23.587330963858403	23.6875	23.9375	23.875	23.640188217163086
2801.54	23.6685191	23.597592124715447	23.6875	23.9375	23.8125	23.640188217163086
2806.08	23.6665194	23.607853286736646	23.6875	23.9375	23.875	23.640188217163086
2810.65	23.6649164	23.587330963858403	23.6875	23.9375	23.8125	23.640188217163086
2815.21	23.6574298	23.57706980416551	23.6875	23.9375	23.8125	23.640188217163086
2819.75	23.6484433	23.55654748827219	23.6875	23.9375	23.8125	23.640188217163086
2824.34	23.6418518	23.54628633207176	23.6875	23.9375	23.8125	23.640188217163086
2828.96	23.6470714	23.551416910026454	23.75	23.9375	23.8125	23.640188217163086
2833.52	23.6507148	23.54628633207176	23.6875	23.9375	23.8125	23.640188217163086
2838.08	23.6529339	23.541155754408102	23.6875	23.9375	23.8125	23.640188217163086
2842.64	23.6465525	23.54628633207176	23.6875	23.9375	23.8125	23.640188217163086
2847.2	23.6532351	23.57706980416551	23.75	23.9375	23.8125	23.640188217163086
2851.76	23.6520203	23.561678066808962	23.6875	23.9375	23.8125	23.640188217163086
2856.38	23.6528138	23.551416910026454	23.6875	23.9375	23.8125	23.640188217163086
2860.95	23.6577896	23.551416910026454	23.75	23.9375	23.8125	23.640188217163086
2865.54	23.6633985	23.55654748827219	23.6875	23.9375	23.8125	23.640188217163086
2870.08	23.6653995	23.58220038386644	23.75	23.9375	23.875	23.640188217163086
2874.65	23.6704029	23.602722705580526	23.6875	23.9375	23.875	23.640188217163086
2879.23	23.670244	23.597592124715447	23.6875	24.0	23.875	23.640188217163086
2883.81	23.6675139	23.57706980416551	23.75	24.0	23.875	23.640188217163086
2888.36	23.667644	23.561678066808962	23.6875	23.9375	23.875	23.640188217163086
2892.92	23.6677061	23.566808645636776	23.75	24.0	23.875	23.640188217163086
2897.44	23.67016	23.571939224755624	23.6875	24.0	23.875	23.640188217163086
2902.0	23.6707448	23.55654748827219	23.75	24.0	23.875	23.640188217163086
2906.55	23.6704054	23.55654748827219	23.75	24.0	23.875	23.640188217163086
2911.15	23.6695144	23.566808645636776	23.75	24.0	23.875	23.640188217163086
2915.7	23.6720229	23.57706980416551	23.75	24.0	23.875	23.640188217163086
2920.23	23.6722351	23.571939224755624	23.75	24.0	23.875	23.640188217163086
2924.76	23.6748945	23.571939224755624	23.75	24.0	23.875	23.640188217163086
2929.31	23.6664463	23.55654748827219	23.75	24.0	23.875	23.640188217163086
2933.87	23.6660034	23.566808645636776	23.75	24.0	23.875	23.640188217163086
2938.44	23.6635179	23.55654748827219	23.8125	24.0	23.875	23.640188217163086
2942.97	23.6639304	23.55654748827219	23.8125	24.0	23.875	23.640188217163086
2947.55	23.6618379	23.571939224755624	23.75	24.0	23.875	23.640188217163086
2952.08	23.6585725	23.566808645636776	23.75	24.0	23.875	23.640188217163086
2956.63	23.6583207	23.566808645636776	23.75	24.0	23.875	23.640188217163086
2961.23	23.6491389	23.55654748827219	23.6875	24.0	23.875	23.640188217163086
2965.76	23.6364643	23.525764023163354	23.75	23.9375	23.875	23.640188217163086
2970.29	23.6265526	23.52063344666385	23.75	23.9375	23.875	23.640188217163086
2974.89	23.6286953	23.525764023163354	23.6875	23.9375	23.875	23.640188217163086
2979.4	23.6278201	23.525764023163354	23.75	23.9375	23.875	23.640188217163086
2983.93	23.6272011	23.525764023163354	23.75	23.9375	23.875	23.640188217163086
2988.49	23.6298268	23.525764023163354	23.6875	23.9375	23.875	23.640188217163086
2993.03	23.6348415	23.53602517703548	23.6875	23.9375	23.875	23.640188217163086
2997.62	23.636318	23.52063344666385	23.75	24.0	23.875	23.640188217163086
3002.15	23.6390032	23.5308945999539	23.6875	23.9375	23.875	23.640188217163086
3006.7	23.6421165	23.551416910026454	23.6875	24.0	23.875	23.640188217163086
3011.32	23.6476021	23.541155754408102	23.75	23.9375	23.875	23.640188217163086
3015.88	23.6552015	23.54628633207176	23.75	24.0	23.875	23.640188217163086
3020.43	23.6580385	23.53602517703548	23.75	23.9375	23.875	23.640188217163086
3024.95	23.6577304	23.5308945999539	23.75	24.0	23.875	23.64385223388672
3029.51	23.6600281	23.5308945999539	23.75	24.0	23.875	23.64385223388672
3034.08	23.6680087	23.54628633207176	23.75	24.0	23.875	23.64385223388672
3038.63	23.6784598	23.571939224755624	23.8125	24.0	23.875	23.64385223388672
3043.21	23.6846423	23.57706980416551	23.75	24.0	23.875	23.64385223388672
3047.77	23.6909011	23.566808645636776	23.8125	24.0	23.875	23.64385223388672
3052.33	23.6913874	23.57706980416551	23.75	24.0	23.875	23.64385223388672
3056.89	23.6908719	23.587330963858403	23.75	24.0	23.875	23.64385223388672
3061.45	23.6900784	23.58220038386644	23.8125	24.0	23.875	23.64385223388672
3066.03	23.6917769	23.566808645636776	23.75	24.0	23.875	23.64385223388672
3070.59	23.6954062	23.566808645636776	23.75	24.0	23.875	23.64385223388672
3075.16	23.6987529	23.58220038386644	23.8125	24.0	23.875	23.64385223388672
3079.76	23.6982544	23.571939224755624	23.8125	24.0	23.875	23.64385223388672
3084.33	23.7000706	23.55654748827219	23.75	24.0	23.9375	23.64385223388672
3088.89	23.7055407	23.55654748827219	23.8125	24.0	23.875	23.64385223388672
3093.44	23.7114657	23.566808645636776	23.75	24.0	23.9375	23.64385223388672
3098.02	23.7138444	23.57706980416551	23.75	24.0	23.9375	23.64385223388672
3102.57	23.7111728	23.561678066808962	23.8125	24.0	23.875	23.64385223388672
3107.13	23.7068956	23.551416910026454	23.8125	24.0	23.875	23.64385223388672
3111.69	23.7041748	23.551416910026454	23.75	24.0	23.875	23.64385223388672
3116.28	23.7010309	23.53602517703548	23.75	24.0	23.9375	23.64385223388672
3120.87	23.6987291	23.525764023163354	23.8125	24.0	23.875	23.64385223388672
3125.43	23.699074	23.525764023163354	23.75	24.0	23.875	23.64385223388672
3129.99	23.6996089	23.52063344666385	23.75	24.0	23.9375	23.64385223388672
3134.56	23.7000808	23.53602517703548	23.75	24.0	23.875	23.64385223388672
